# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-04-08 00:05:25; hka-aqm-am003a;  22.73;  30.97;   465;  1148;     5;     1;     2;     0;  -119;  -119;  -1.0; drag-lps8-05; 7; 7; 125000; 639
2023-04-08 00:20:33; hka-aqm-am003a;  22.68;  31.04;   470;  1077;     5;     0;     3;     0;  -115;  -115;  -1.2; drag-lps8-05; 2; 7; 125000; 640
2023-04-08 00:35:39; hka-aqm-am003a;  22.68;  31.10;   470;  1063;     7;     2;     3;     0;  -117;  -117;  -0.8; drag-lps8-05; 7; 7; 125000; 641
2023-04-08 00:50:45; hka-aqm-am003a;  22.66;  31.10;   473;  1068;     5;     0;     2;     0;  -117;  -117;  -2.8; drag-lps8-05; 6; 7; 125000; 642
2023-04-08 01:05:51; hka-aqm-am003a;  22.62;  31.17;   466;  1080;     5;     0;     3;     0;  -116;  -116;  -1.8; drag-lps8-05; 1; 7; 125000; 643
2023-04-08 01:20:58; hka-aqm-am003a;  22.59;  31.24;   474;  1065;     5;     0;     3;     0;  -115;  -115; nan; drag-lps8-05; 0; 7; 125000; 644
2023-04-08 01:36:04; hka-aqm-am003a;  22.60;  31.31;   465;  1061;     5;     0;     1;     0;  -116;  -116;  -0.5; drag-lps8-05; 4; 7; 125000; 645
2023-04-08 01:51:13; hka-aqm-am003a;  22.56;  31.37;   469;  1059;     5;     0;     3;     0;  -118;  -118;  -4.5; drag-lps8-05; 3; 7; 125000; 646
2023-04-08 02:06:19; hka-aqm-am003a;  22.54;  31.51;   474;  1063;     7;     2;     3;     0;  -118;  -118;  -4.8; drag-lps8-05; 5; 7; 125000; 647
2023-04-08 02:21:25; hka-aqm-am003a;  22.52;  31.68;   468;   959;     7;     2;     1;     0;  -117;  -117;  -2.8; drag-lps8-05; 6; 7; 125000; 648
2023-04-08 02:36:33; hka-aqm-am003a;  22.48;  31.81;   467;  1064;     5;     0;     3;     0;  -116;  -116;  -0.8; drag-lps8-05; 7; 7; 125000; 649
2023-04-08 02:51:39; hka-aqm-am003a;  22.45;  31.91;   472;  1044;     5;     0;     3;     0;  -119;  -119;  -5.0; drag-lps8-05; 3; 7; 125000; 650
2023-04-08 03:06:45; hka-aqm-am003a;  22.43;  32.05;   475;  1035;     5;     1;     2;     0;  -116;  -116;  -2.0; drag-lps8-05; 1; 7; 125000; 651
2023-04-08 03:21:51; hka-aqm-am003a;  22.38;  32.11;   467;  1039;     5;     0;     3;     0;  -117;  -117; nan; drag-lps8-05; 0; 7; 125000; 652
2023-04-08 03:36:58; hka-aqm-am003a;  22.38;  32.18;   475;  1032;     5;     0;     3;     0;  -115;  -115;  -1.2; drag-lps8-05; 4; 7; 125000; 653
2023-04-08 03:52:04; hka-aqm-am003a;  22.36;  32.18;   469;  1030;     5;     0;     1;     0;  -126;  -126;  -6.5; drag-lps8-03; 5; 7; 125000; 654
2023-04-08 04:07:13; hka-aqm-am003a;  22.35;  32.25;   471;  1027;     5;     1;     3;     0;  -114;  -114;  -0.5; drag-lps8-05; 2; 7; 125000; 655
2023-04-08 04:22:19; hka-aqm-am003a;  22.34;  32.25;   475;  1015;     5;     0;     3;     0;  -118;  -118;  -4.8; drag-lps8-05; 3; 7; 125000; 656
2023-04-08 04:37:25; hka-aqm-am003a;  22.34;  32.31;   445;  1029;     7;     2;     1;     0;  -116;  -116;   0.2; drag-lps8-05; 0; 7; 125000; 657
2023-04-08 04:52:31; hka-aqm-am003a;  22.32;  32.35;   440;  1021;     5;     1;     3;     0;  -128;  -128;  -7.8; drag-lps8-03; 7; 7; 125000; 658
2023-04-08 05:07:37; hka-aqm-am003a;  22.29;  32.38;   435;  1045;     5;     0;     3;     0;  -116;  -116;  -1.2; drag-lps8-05; 4; 7; 125000; 659
2023-04-08 05:22:44; hka-aqm-am003a;  22.26;  32.38;   434;  1013;     5;     0;     2;     0;  -128;  -128;  -8.5; drag-lps8-03; 1; 7; 125000; 660
2023-04-08 05:37:52; hka-aqm-am003a;  22.26;  32.42;   437;  1018;     5;     0;     3;     0;  -125;  -125;  -8.8; drag-lps8-03; 2; 7; 125000; 661
2023-04-08 05:52:58; hka-aqm-am003a;  22.24;  32.45;   433;  1011;     5;     1;     3;     0;  -123;  -123;  -6.0; drag-lps8-03; 6; 7; 125000; 662
2023-04-08 06:08:04; hka-aqm-am003a;  22.23;  32.48;   435;  1023;     7;     2;     2;     0;  -119;  -119;  -4.8; drag-lps8-05; 5; 7; 125000; 663
2023-04-08 06:23:12; hka-aqm-am003a;  22.22;  32.52;   437;  1015;     5;     0;     3;     0;  -126;  -126;  -6.5; drag-lps8-03; 7; 7; 125000; 664
2023-04-08 06:38:18; hka-aqm-am003a;  22.21;  32.58;   434;  1020;     6;     1;     3;     0;  -125;  -125;  -8.2; drag-lps8-03; 6; 7; 125000; 665
2023-04-08 06:53:24; hka-aqm-am003a;  22.21;  32.62;   435;  1021;    10;     1;     1;     0;  -115;  -115;  -0.8; drag-lps8-05; 2; 7; 125000; 666
2023-04-08 07:08:32; hka-aqm-am003a;  22.18;  32.65;   436;  1029;    19;     3;     3;     0;  -117;  -117;  -5.0; drag-lps8-05; 3; 7; 125000; 667
2023-04-08 07:23:39; hka-aqm-am003a;  22.19;  32.68;   438;   908;    34;     9;     3;     0;  -115;  -115;  -2.0; drag-lps8-05; 1; 7; 125000; 668
2023-04-08 07:38:45; hka-aqm-am003a;  22.16;  32.68;   439;  1024;    55;    14;     0;     0;  -118;  -118;   0.2; drag-lps8-05; 0; 7; 125000; 669
2023-04-08 07:53:52; hka-aqm-am003a;  22.16;  32.72;   439;  1102;   120;    30;     3;     0;  -118;  -118;  -4.8; drag-lps8-05; 5; 7; 125000; 670
2023-04-08 08:08:59; hka-aqm-am003a;  22.19;  32.72;   444;  1019;    87;    21;     3;     0;  -115;  -115;  -1.0; drag-lps8-05; 4; 7; 125000; 671
2023-04-08 08:24:05; hka-aqm-am003a;  22.20;  32.72;   434;  1083;   106;    28;     2;     0;  -117;  -117;   0.2; drag-lps8-05; 0; 7; 125000; 672
2023-04-08 08:39:12; hka-aqm-am003a;  22.22;  32.72;   442;  1014;   127;    32;     3;     0;  -126;  -126;  -8.5; drag-lps8-03; 2; 7; 125000; 673
2023-04-08 08:54:19; hka-aqm-am003a;  22.23;  32.72;   439;  1146;   178;    47;     3;     0;  -114;  -114;  -1.2; drag-lps8-05; 1; 7; 125000; 674
2023-04-08 09:09:25; hka-aqm-am003a;  22.28;  32.68;   436;  1019;   227;    58;     2;     0;  -120;  -120;  -2.5; drag-lps8-03; 4; 7; 125000; 675
2023-04-08 09:24:32; hka-aqm-am003a;  22.37;  32.65;   443;  1012;   298;    76;     3;     0;  -122;  -122;  -3.8; drag-lps8-03; 6; 7; 125000; 676
2023-04-08 09:34:11; hka-aqm-am003a;  22.45;  32.65;   440;  1020;   389;   107;     3;     0;  -120;  -120;  -5.5; drag-lps8-03; 3; 7; 125000; 677
2023-04-08 09:34:50; hka-aqm-am003a;  22.43;  32.62;   443;  1021;   328;    86;     0;     0;  -123;  -123;  -6.2; drag-lps8-03; 5; 7; 125000; 678
2023-04-08 09:35:30; hka-aqm-am003a;  22.48;  32.65;   445;  1023;   254;    62;     1;     0;  -116;  -116;  -0.2; drag-lps8-05; 7; 7; 125000; 679
2023-04-08 09:38:31; hka-aqm-am003a;  22.41;  32.58;   438;  1037;   363;    97;     1;     0;  -122;  -122;  -2.5; drag-lps8-03; 4; 7; 125000; 680
2023-04-08 09:42:11; hka-aqm-am003a;  22.44;  32.58;   439;  1023;   426;   117;     2;     0;  -114;  -114;  -1.0; drag-lps8-05; 2; 7; 125000; 681
2023-04-08 09:43:10; hka-aqm-am003a;  22.47;  32.58;   442;  1093;   321;    82;     1;     0;  -122;  -122;  -6.5; drag-lps8-03; 5; 7; 125000; 682
2023-04-08 09:43:32; hka-aqm-am003a;  22.47;  32.58;   440;  1070;   450;   124;     2;     0;  -123;  -123;  -6.2; drag-lps8-03; 1; 7; 125000; 683
2023-04-08 09:45:30; hka-aqm-am003a;  22.43;  32.58;   445;   976;   455;   126;     2;     0;  -124;  -124;  -6.2; drag-lps8-03; 6; 7; 125000; 684
2023-04-08 09:45:51; hka-aqm-am003a;  22.41;  32.58;   441;  1001;   365;    96;     0;     0;  -124;  -124;  -6.0; drag-lps8-03; 7; 7; 125000; 685
2023-04-08 09:47:11; hka-aqm-am003a;  22.42;  32.58;   439;  1018;   435;   120;     1;     0;  -118;  -118;   0.8; drag-lps8-05; 0; 7; 125000; 686
2023-04-08 09:47:31; hka-aqm-am003a;  22.42;  32.58;   437;  1019;   380;   103;     1;     0;  -119;  -119;  -5.0; drag-lps8-05; 3; 7; 125000; 687
2023-04-08 09:47:52; hka-aqm-am003a;  22.44;  32.55;   437;  1019;   303;    77;     1;     0;  -124;  -124;  -6.5; drag-lps8-03; 1; 7; 125000; 688
2023-04-08 09:49:52; hka-aqm-am003a;  22.45;  32.55;   437;  1019;   427;   118;     2;     0;  -117;  -117;  -2.8; drag-lps8-05; 6; 7; 125000; 689
2023-04-08 09:51:11; hka-aqm-am003a;  22.51;  32.52;   437;  1030;   469;   130;     0;     0;  -120;  -120;  -3.8; drag-lps8-03; 5; 7; 125000; 690
2023-04-08 09:55:50; hka-aqm-am003a;  22.57;  32.52;   437;  1021;   470;   130;     2;     0;  -123;  -123;  -4.0; drag-lps8-03; 0; 7; 125000; 691
2023-04-08 09:56:12; hka-aqm-am003a;  22.56;  32.52;   437;  1022;   383;   100;     0;     0;  -114;  -114;  -1.5; drag-lps8-05; 2; 7; 125000; 692
