# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-21 00:08:44; hka-aqm-am003b;  21.35;  24.78;   491;   634;     9;     3;     1;     1;  -127;  -127;  -7.2; drag-lps8-03; 7; 8; 125000; 533
2023-01-21 00:23:50; hka-aqm-am003b;  21.36;  24.78;   483;   632;     6;     0;     1;     3;  -123;  -123;  -6.2; drag-lps8-03; 4; 8; 125000; 534
2023-01-21 00:38:58; hka-aqm-am003b;  21.35;  24.78;   476;   639;     9;     3;     5;     7;  -126;  -126;  -6.8; drag-lps8-03; 5; 8; 125000; 535
2023-01-21 00:54:05; hka-aqm-am003b;  21.35;  24.75;   477;   633;     6;     0;     1;     0;  -123;  -123;  -6.0; drag-lps8-03; 2; 8; 125000; 536
2023-01-21 01:09:11; hka-aqm-am003b;  21.36;  24.78;   474;   660;     6;     0;     1;     0;  -124;  -124;  -3.8; drag-lps8-03; 0; 8; 125000; 537
2023-01-21 01:24:18; hka-aqm-am003b;  21.36;  24.78;   480;   634;     6;     0;     5;     7;  -124;  -124;  -6.5; drag-lps8-03; 1; 8; 125000; 538
2023-01-21 01:39:25; hka-aqm-am003b;  21.37;  24.78;   477;   630;     6;     0;     1;     0;  -126;  -126;  -6.5; drag-lps8-03; 5; 8; 125000; 539
2023-01-21 01:54:31; hka-aqm-am003b;  21.35;  24.82;   470;   636;     6;     1;     2;     0;  -124;  -124;  -6.8; drag-lps8-03; 4; 8; 125000; 540
2023-01-21 02:39:51; hka-aqm-am003b;  21.35;  24.71;   471;   639;     6;     0;     1;     0;  -127;  -127;  -7.2; drag-lps8-03; 0; 8; 125000; 543
2023-01-21 03:10:04; hka-aqm-am003b;  21.34;  24.64;   465;   634;     6;     0;     1;     0;  -126;  -126;  -6.5; drag-lps8-03; 7; 8; 125000; 545
2023-01-21 03:25:24; hka-aqm-am003b;  21.31;  24.58;   461;   626;     9;     3;     2;     0;  -126;  -126;  -9.5; drag-lps8-03; 6; 8; 125000; 547
2023-01-21 03:40:45; hka-aqm-am003b;  21.30;  24.51;   458;   651;     6;     0;     2;     0;  -124;  -124;  -5.8; drag-lps8-03; 7; 8; 125000; 548
2023-01-21 03:56:05; hka-aqm-am003b;  21.31;  24.44;   456;   607;     6;     0;     1;     0;  -127;  -127; -12.0; drag-lps8-03; 3; 8; 125000; 549
2023-01-21 04:11:25; hka-aqm-am003b;  21.27;  24.44;   458;   626;     6;     0;     2;     0;  -126;  -126;  -7.2; drag-lps8-03; 4; 8; 125000; 550
2023-01-21 04:26:44; hka-aqm-am003b;  21.25;  24.37;   456;   627;     6;     2;     1;     0;  -123;  -123;  -4.2; drag-lps8-03; 0; 8; 125000; 551
2023-01-21 04:42:19; hka-aqm-am003b;  21.23;  24.30;   459;   626;     6;     0;     5;     7;  -122;  -122;  -4.2; drag-lps8-03; 2; 8; 125000; 553
2023-01-21 04:57:25; hka-aqm-am003b;  21.22;  24.23;   456;   648;     6;     2;     0;     0;  -123;  -123;  -5.2; drag-lps8-03; 1; 8; 125000; 554
2023-01-21 05:12:31; hka-aqm-am003b;  21.21;  24.16;   465;   624;     9;     3;     5;     7;  -124;  -124;  -5.5; drag-lps8-03; 7; 8; 125000; 555
2023-01-21 05:42:45; hka-aqm-am003b;  21.16;  24.06;   458;   641;     6;     0;     1;     0;  -128;  -128;  -7.5; drag-lps8-03; 4; 8; 125000; 557
2023-01-21 05:57:52; hka-aqm-am003b;  21.16;  24.03;   467;   625;     6;     1;     5;     7;  -125;  -125;  -6.2; drag-lps8-03; 5; 8; 125000; 558
2023-01-21 06:12:59; hka-aqm-am003b;  21.14;  23.96;   456;   621;     6;     0;     5;     7;  -122;  -122;  -6.2; drag-lps8-03; 1; 8; 125000; 559
2023-01-21 06:28:05; hka-aqm-am003b;  21.13;  23.96;   454;   612;     6;     2;     2;     0;  -124;  -124;  -6.0; drag-lps8-03; 2; 8; 125000; 560
2023-01-21 06:43:11; hka-aqm-am003b;  21.10;  23.92;   456;   616;     6;     0;     5;     7;  -124;  -124;  -4.8; drag-lps8-03; 0; 8; 125000; 561
2023-01-21 06:58:18; hka-aqm-am003b;  21.10;  23.92;   459;   625;     9;     3;     5;     7;  -124;  -124;  -8.5; drag-lps8-03; 6; 8; 125000; 562
