# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-06-15 00:09:34; hka-aqm-am003a;  28.85;  27.17;   493;  1371;     6;     2;     0;     0;  -124;  -124;  -5.5; drag-lps8-05; 0; 7; 125000; 784
2023-06-15 00:24:42; hka-aqm-am003a;  28.74;  27.21;   488;  1365;     4;     1;     3;     5;  -125;  -125;  -7.8; drag-lps8-03; 4; 7; 125000; 785
2023-06-15 00:39:48; hka-aqm-am003a;  28.68;  27.31;   486;  1348;     4;     0;     3;     5;  -122;  -122;  -3.8; drag-lps8-03; 5; 7; 125000; 786
2023-06-15 00:54:54; hka-aqm-am003a;  28.58;  27.41;   473;  1317;     4;     0;     3;     5;  -120;  -120;  -6.0; drag-lps8-03; 1; 7; 125000; 787
2023-06-15 01:25:08; hka-aqm-am003a;  28.51;  27.45;   465;  1287;     5;     1;     1;     0;  -123;  -123;  -8.2; drag-lps8-05; 6; 7; 125000; 789
2023-06-15 01:40:14; hka-aqm-am003a;  28.44;  27.51;   462;  1288;     4;     0;     3;     5;  -120;  -120;  -4.2; drag-lps8-03; 7; 7; 125000; 790
2023-06-15 01:55:22; hka-aqm-am003a;  28.42;  27.58;   471;  1257;     4;     0;     3;     5;  -118;  -118;  -3.8; drag-lps8-03; 2; 7; 125000; 791
2023-06-15 02:25:34; hka-aqm-am003a;  28.22;  27.79;   452;  1226;     4;     0;     2;     0;  -120;  -120;  -4.5; drag-lps8-03; 2; 7; 125000; 793
2023-06-15 02:40:42; hka-aqm-am003a;  28.15;  27.89;   455;  1182;     4;     0;     3;     5;  -125;  -125;  -5.2; drag-lps8-05; 0; 7; 125000; 794
2023-06-15 02:56:01; hka-aqm-am003a;  28.07;  27.99;   443;  1210;     4;     0;     3;     5;  -123;  -123;  -5.8; drag-lps8-03; 5; 7; 125000; 796
2023-06-15 03:11:08; hka-aqm-am003a;  27.98;  28.09;   451;  1191;     4;     1;     3;     5;  -121;  -121;  -6.2; drag-lps8-03; 1; 7; 125000; 797
2023-06-15 03:26:21; hka-aqm-am003a;  27.98;  28.13;   438;  1186;     4;     0;     3;     5;  -117;  -117;  -3.2; drag-lps8-03; 2; 7; 125000; 798
2023-06-15 03:41:34; hka-aqm-am003a;  27.91;  28.19;   437;  1177;     4;     0;     3;     5;  -124;  -124;  -4.5; drag-lps8-03; 5; 7; 125000; 799
2023-06-15 03:56:48; hka-aqm-am003a;  27.89;  28.26;   434;  1179;     4;     0;     3;     5;  -124;  -124;  -6.8; drag-lps8-03; 4; 7; 125000; 800
2023-06-15 04:12:02; hka-aqm-am003a;  27.88;  28.30;   432;  1175;     4;     1;     3;     5;  -124;  -124;  -5.8; drag-lps8-05; 0; 7; 125000; 801
2023-06-15 04:27:15; hka-aqm-am003a;  27.80;  28.40;   433;  1176;     4;     1;     3;     5;  -120;  -120;  -7.5; drag-lps8-03; 6; 7; 125000; 802
2023-06-15 04:42:35; hka-aqm-am003a;  27.76;  28.43;   436;  1175;     6;     2;     3;     5;  -123;  -123;  -5.2; drag-lps8-03; 5; 7; 125000; 804
2023-06-15 04:57:42; hka-aqm-am003a;  27.71;  28.50;   433;  1166;     5;     1;     3;     5;  -122;  -122;  -8.5; drag-lps8-05; 3; 7; 125000; 805
2023-06-15 05:05:20; hka-aqm-am003a;  27.72;  28.50;   429;  1163;   387;    48;     3;     5;  -121;  -121;  -4.8; drag-lps8-05; 2; 7; 125000; 806
2023-06-15 05:20:26; hka-aqm-am003a;  27.66;  28.60;   436;  1199;   460;    47;     1;     0;  -122;  -122;  -3.0; drag-lps8-05; 0; 7; 125000; 807
2023-06-15 05:35:33; hka-aqm-am003a;  27.74;  28.81;   433;  1162;   457;    46;     1;     0;  -120;  -120;  -2.8; drag-lps8-05; 7; 7; 125000; 808
2023-06-15 05:50:41; hka-aqm-am003a;  27.73;  28.94;   442;  1159;   461;    49;     1;     0;  -116;  -116;  -2.5; drag-lps8-03; 1; 7; 125000; 809
2023-06-15 06:05:48; hka-aqm-am003a;  27.74;  29.35;   433;  1155;   461;    47;     1;     0;  -120;  -120;  -4.8; drag-lps8-05; 6; 7; 125000; 810
2023-06-15 06:16:02; hka-aqm-am003a;  27.78;  29.21;   437;  1142;     9;     1;     1;     0;  -124;  -124;  -8.8; drag-lps8-05; 3; 7; 125000; 811
2023-06-15 06:31:08; hka-aqm-am003a;  27.71;  29.21;   432;  1158;     9;     1;     1;     0;  -121;  -121;  -3.8; drag-lps8-05; 4; 7; 125000; 812
2023-06-15 06:46:14; hka-aqm-am003a;  27.65;  29.25;   438;  1138;    11;     2;     1;     0;  -128;  -128;  -8.0; drag-lps8-03; 0; 7; 125000; 813
2023-06-15 07:01:22; hka-aqm-am003a;  27.59;  29.35;   441;  1105;    14;     3;     1;     0;  -121;  -121;  -6.0; drag-lps8-03; 2; 7; 125000; 814
2023-06-15 07:16:28; hka-aqm-am003a;  27.55;  29.35;   428;  1131;    24;     7;     1;     0;  -126;  -126;  -8.5; drag-lps8-03; 5; 7; 125000; 815
2023-06-15 07:46:40; hka-aqm-am003a;  27.47;  29.48;   435;  1130;    20;     4;     1;     0;  -123;  -123;  -8.0; drag-lps8-05; 1; 7; 125000; 817
2023-06-15 08:01:46; hka-aqm-am003a;  27.44;  29.55;   426;  1124;    20;     4;     1;     1;  -123;  -123;  -7.8; drag-lps8-03; 2; 7; 125000; 818
2023-06-15 08:16:53; hka-aqm-am003a;  27.10;  30.94;   429;   896;    20;     4;     1;     2;  -115;  -115; nan; drag-lps8-03; 4; 7; 125000; 819
2023-06-15 08:32:02; hka-aqm-am003a;  26.79;  31.64;   436;   812;    19;     4;     1;     3;  -126;  -126;  -7.0; drag-lps8-03; 0; 7; 125000; 820
2023-06-15 08:47:08; hka-aqm-am003a;  26.72;  32.31;   451;   821;    23;     5;     1;     3;  -126;  -126;  -8.0; drag-lps8-05; 7; 7; 125000; 821
2023-06-15 09:32:28; hka-aqm-am003a;  26.74;  32.78;   478;   913;    29;     8;     2;     9;  -122;  -122;  -7.0; drag-lps8-05; 5; 7; 125000; 824
2023-06-15 09:50:53; hka-aqm-am003a;  27.05;  34.66;   618;  1157;   280;    72;     1;    12;  -117;  -117;   0.5; drag-lps8-03; 0; 7; 125000; 827
2023-06-15 10:06:07; hka-aqm-am003a;  27.52;  35.92;   859;  1582;   310;    79;     1;    12;  -114;  -114;  -0.5; drag-lps8-03; 2; 7; 125000; 828
2023-06-15 10:21:20; hka-aqm-am003a;  27.87;  36.52;  1039;  1776;   323;    83;     2;    12;  -118;  -118;  -2.0; drag-lps8-03; 5; 7; 125000; 830
2023-06-15 10:36:33; hka-aqm-am003a;  28.08;  35.92;  1120;  1779;   330;    85;     2;    12;  -120;  -120;  -7.5; drag-lps8-05; 1; 7; 125000; 831
2023-06-15 10:45:27; hka-aqm-am003a;  28.24;  35.06;  1042;  1628;   246;    61;     3;    12;  -120;  -120;  -5.5; drag-lps8-03; 2; 7; 125000; 832
2023-06-15 11:00:33; hka-aqm-am003a;  28.49;  34.89;  1022;  1558;   234;    58;     2;    16;  -115;  -115;   0.8; drag-lps8-03; 0; 7; 125000; 833
2023-06-15 11:15:47; hka-aqm-am003a;  28.70;  34.66;  1046;  1561;   241;    61;     3;    16;  -114;  -114;   2.5; drag-lps8-03; 7; 7; 125000; 834
2023-06-15 11:17:20; hka-aqm-am003a;  28.61;  32.89;   992;  1422;   237;    58;     3;    16;  -112;  -112;  -0.5; drag-lps8-03; 6; 7; 125000; 835
2023-06-15 11:17:40; hka-aqm-am003a;  28.63;  33.09;   944;  1359;   240;    59;     1;     9;  -113;  -113;   2.0; drag-lps8-03; 4; 7; 125000; 837
2023-06-15 11:18:01; hka-aqm-am003a;  28.64;  33.02;   912;  1310;   237;    60;     1;    12;  -118;  -118;  -4.2; drag-lps8-03; 3; 7; 125000; 838
2023-06-15 11:33:08; hka-aqm-am003a;  28.77;  32.72;   662;  1104;   237;    58;     2;    12;  -113;  -113;   2.2; drag-lps8-03; 0; 7; 125000; 839
2023-06-15 11:36:59; hka-aqm-am003a;  28.81;  32.82;   720;  1151;   314;    79;     2;    12;  -113;  -113;   1.0; drag-lps8-03; 5; 7; 125000; 840
2023-06-15 11:39:01; hka-aqm-am003a;  28.83;  33.05;   739;  1179;    42;    11;     2;     8;  -120;  -120;  -7.5; drag-lps8-03; 7; 7; 125000; 841
2023-06-15 12:09:13; hka-aqm-am003a;  29.14;  33.42;   974;  1435;    48;    11;     2;    12;  -111;  -111;   2.5; drag-lps8-03; 5; 7; 125000; 843
2023-06-15 12:24:21; hka-aqm-am003a;  29.20;  32.05;   951;  1412;    52;    12;     2;    12;  -118;  -118;  -1.5; drag-lps8-03; 0; 7; 125000; 844
2023-06-15 12:39:27; hka-aqm-am003a;  28.99;  27.72;   525;   790;    51;    12;     2;    12;  -114;  -114;  -1.5; drag-lps8-03; 4; 7; 125000; 845
2023-06-15 12:54:33; hka-aqm-am003a;  28.86;  27.38;   446;   723;    67;    16;     2;    12;  -116;  -116;  -2.2; drag-lps8-03; 6; 7; 125000; 846
2023-06-15 13:09:40; hka-aqm-am003a;  28.80;  27.04;   434;   684;    83;    21;     2;    12;  -115;  -115;  -1.0; drag-lps8-03; 7; 7; 125000; 847
2023-06-15 13:23:20; hka-aqm-am003a;  28.90;  27.31;   473;   778;    46;    11;     2;    12;  -119;  -119;  -3.8; drag-lps8-03; 3; 7; 125000; 848
2023-06-15 13:38:26; hka-aqm-am003a;  28.97;  26.76;   475;   846;   122;    31;     2;    20;  -112;  -112;   0.8; drag-lps8-03; 1; 7; 125000; 849
2023-06-15 13:53:33; hka-aqm-am003a;  29.02;  27.04;   501;   859;   149;    40;     2;    31;  -114;  -114;   0.2; drag-lps8-03; 7; 7; 125000; 850
2023-06-15 13:58:40; hka-aqm-am003a;  28.90;  27.45;   518;   906;   148;    39;     2;    31;  -114;  -114;  -0.8; drag-lps8-03; 3; 7; 125000; 851
2023-06-15 14:02:01; hka-aqm-am003a;  29.02;  27.34;   526;   968;    73;    17;     4;    32;  -111;  -111;   1.5; drag-lps8-03; 1; 7; 125000; 852
2023-06-15 14:09:21; hka-aqm-am003a;  29.12;  27.11;   532;   914;   177;    47;     2;    32;  -112;  -112;   2.2; drag-lps8-03; 0; 7; 125000; 853
2023-06-15 14:24:27; hka-aqm-am003a;  29.10;  27.07;   540;   978;   186;    49;     3;    37;  -113;  -113;   0.8; drag-lps8-03; 6; 7; 125000; 854
2023-06-15 14:27:00; hka-aqm-am003a;  28.93;  26.97;   538;   967;    61;    14;     3;    39;  -111;  -111;   1.8; drag-lps8-03; 5; 7; 125000; 855
2023-06-15 14:27:21; hka-aqm-am003a;  28.97;  27.11;   533;   885;   143;    36;     2;    36;  -111;  -111;   1.8; drag-lps8-03; 4; 7; 125000; 856
2023-06-15 14:29:00; hka-aqm-am003a;  28.93;  27.04;   529;   856;   126;    31;     2;    37;  -114;  -114;  -0.8; drag-lps8-03; 2; 7; 125000; 857
2023-06-15 14:29:21; hka-aqm-am003a;  28.97;  27.11;   526;   848;    51;    10;     1;    34;  -110;  -110;   1.0; drag-lps8-03; 6; 7; 125000; 858
