# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-09-18 00:00:37; hka-aqm-am003b;  25.80;  52.36;   426;   703;     6;     2;     1;     0;  -114;  -114;   3.5; drag-lps8-03; 7; 7; 125000; 7183
2023-09-18 00:15:45; hka-aqm-am003b;  25.79;  52.39;   431;   733;     6;     0;     3;     2;  -124;  -124;  -6.2; drag-lps8-05; 0; 7; 125000; 7184
2023-09-18 00:30:51; hka-aqm-am003b;  25.77;  52.46;   428;   704;     6;     0;     1;     0;  -114;  -114;   4.2; drag-lps8-03; 7; 7; 125000; 7185
2023-09-18 00:45:57; hka-aqm-am003b;  25.74;  52.52;   430;   733;     6;     1;     1;     0;  -125;  -125;  -6.0; drag-lps8-05; 0; 7; 125000; 7186
2023-09-18 01:01:04; hka-aqm-am003b;  25.75;  52.52;   432;   735;     8;     3;     3;     2;  -112;  -112;   3.8; drag-lps8-03; 6; 7; 125000; 7187
2023-09-18 01:16:10; hka-aqm-am003b;  25.72;  52.58;   428;   734;     8;     2;     1;     0;  -126;  -126;  -8.0; drag-lps8-05; 2; 7; 125000; 7188
2023-09-18 01:31:17; hka-aqm-am003b;  25.71;  52.65;   434;   723;     6;     0;     1;     0;  -115;  -115;   0.2; drag-lps8-03; 3; 7; 125000; 7189
2023-09-18 01:46:24; hka-aqm-am003b;  25.70;  52.71;   427;   724;     8;     3;     3;     2;  -112;  -112;   4.0; drag-lps8-03; 1; 7; 125000; 7190
2023-09-18 02:01:31; hka-aqm-am003b;  25.68;  52.74;   431;   725;     6;     1;     1;     0;  -124;  -124;  -5.2; drag-lps8-05; 5; 7; 125000; 7191
2023-09-18 02:16:37; hka-aqm-am003b;  25.66;  52.77;   425;   744;     6;     0;     1;     0;  -126;  -126;  -7.0; drag-lps8-05; 4; 7; 125000; 7192
2023-09-18 02:31:45; hka-aqm-am003b;  25.64;  52.80;   428;   714;     6;     0;     3;     2;  -113;  -113;   3.5; drag-lps8-03; 1; 7; 125000; 7193
2023-09-18 02:46:58; hka-aqm-am003b;  25.62;  52.96;   431;   706;     6;     1;     0;     0;  -113;  -113;   2.2; drag-lps8-03; 6; 7; 125000; 7195
2023-09-18 03:02:05; hka-aqm-am003b;  25.62;  52.90;   426;   696;     6;     0;     3;     2;  -126;  -126;  -5.8; drag-lps8-05; 0; 7; 125000; 7196
2023-09-18 03:17:12; hka-aqm-am003b;  25.60;  52.93;   442;   697;     6;     0;     1;     0;  -112;  -112;   1.0; drag-lps8-03; 5; 7; 125000; 7197
2023-09-18 03:32:18; hka-aqm-am003b;  25.58;  53.03;   429;   644;     6;     0;     1;     0;  -114;  -114;   3.0; drag-lps8-03; 2; 7; 125000; 7198
2023-09-18 03:47:24; hka-aqm-am003b;  25.57;  53.09;   431;   682;     6;     0;     3;     2;  -115;  -115;   1.0; drag-lps8-03; 3; 7; 125000; 7199
2023-09-18 04:02:31; hka-aqm-am003b;  25.56;  53.15;   429;   645;     6;     0;     2;     0;  -126;  -126;  -6.8; drag-lps8-05; 7; 7; 125000; 7200
2023-09-18 04:17:37; hka-aqm-am003b;  25.54;  53.25;   429;   637;     8;     3;     0;     0;  -113;  -113;   3.0; drag-lps8-03; 1; 7; 125000; 7201
2023-09-18 04:32:45; hka-aqm-am003b;  25.53;  53.72;   429;   602;     8;     3;     3;     2;  -113;  -113;   2.8; drag-lps8-03; 2; 7; 125000; 7202
