# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-10-12 00:02:01; hka-aqm-am003a;  24.08;  40.08;   647;   631;     4;     0;     2;     6;   -47;   -47;   8.5; drag-lps8-01; 6; 7; 125000; 144
2022-10-12 00:17:09; hka-aqm-am003a;  24.09;  40.02;   648;   632;     4;     0;     2;     6;   -51;   -51;   9.0; drag-lps8-01; 7; 7; 125000; 145
2022-10-12 00:32:16; hka-aqm-am003a;  24.16;  39.89;   654;   640;     6;     2;     2;     6;   -51;   -51;   9.2; drag-lps8-01; 0; 7; 125000; 146
2022-10-12 00:47:22; hka-aqm-am003a;  24.12;  39.79;   656;   619;     4;     0;     2;     6;   -51;   -51;   8.5; drag-lps8-01; 7; 7; 125000; 147
2022-10-12 01:02:28; hka-aqm-am003a;  24.12;  39.62;   662;   587;     4;     0;     2;     6;   -49;   -49;   6.8; drag-lps8-01; 5; 7; 125000; 148
2022-10-12 01:17:34; hka-aqm-am003a;  24.11;  39.43;   661;   600;     4;     0;     2;     6;   -48;   -48;   8.2; drag-lps8-01; 3; 7; 125000; 149
2022-10-12 01:32:41; hka-aqm-am003a;  24.12;  39.36;   651;   603;     4;     0;     2;     6;   -46;   -46;   6.5; drag-lps8-01; 2; 7; 125000; 150
2022-10-12 01:47:49; hka-aqm-am003a;  24.14;  39.16;   653;   599;     4;     1;     2;     6;   -49;   -49;  10.5; drag-lps8-01; 6; 7; 125000; 151
2022-10-12 02:02:55; hka-aqm-am003a;  24.10;  38.97;   657;   644;     4;     0;     2;     6;   -47;   -47;   9.0; drag-lps8-01; 1; 7; 125000; 152
2022-10-12 02:18:02; hka-aqm-am003a;  24.12;  38.97;   652;   608;     4;     0;     2;     6;   -48;   -48;   9.5; drag-lps8-01; 4; 7; 125000; 153
2022-10-12 02:33:08; hka-aqm-am003a;  24.12;  39.13;   653;   619;     6;     2;     2;     6;   -51;   -51;   8.8; drag-lps8-01; 7; 7; 125000; 154
