# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-02-24 00:11:45; hka-aqm-am005;  20.62;  43.61;   486;   827;    10;     3;     4;    10;  -113;  -113;   5.2; drag-lps8-03; 7; 7; 125000; 2109
2023-02-24 00:26:51; hka-aqm-am005;  20.62;  43.64;   482;   812;     7;     1;     0;     0;  -113;  -113;   5.8; drag-lps8-03; 4; 7; 125000; 2110
2023-02-24 00:41:59; hka-aqm-am005;  20.60;  43.74;   490;   793;     7;     1;     4;    10;  -111;  -111;   4.0; drag-lps8-03; 3; 7; 125000; 2111
2023-02-24 00:57:06; hka-aqm-am005;  20.58;  43.81;   486;   811;    10;     3;     4;    10;   -94;   -94;   6.8; drag-lps8-05; 2; 7; 125000; 2112
2023-02-24 01:12:12; hka-aqm-am005;  20.56;  43.87;   486;   798;     7;     1;     0;     0;  -113;  -113;   5.5; drag-lps8-03; 6; 7; 125000; 2113
2023-02-24 01:27:20; hka-aqm-am005;  20.54;  43.90;   484;   791;     7;     1;     4;    10;  -112;  -112;   5.5; drag-lps8-03; 3; 7; 125000; 2114
2023-02-24 01:42:26; hka-aqm-am005;  20.53;  43.94;   480;   768;    10;     3;     4;    10;   -97;   -97;   8.2; drag-lps8-05; 1; 7; 125000; 2115
2023-02-24 01:57:32; hka-aqm-am005;  20.50;  44.00;   478;   783;     7;     1;     1;     0;   -96;   -96;   8.2; drag-lps8-05; 6; 7; 125000; 2116
2023-02-24 02:12:40; hka-aqm-am005;  20.47;  44.10;   475;   769;     7;     1;     4;    10;  -114;  -114;   5.0; drag-lps8-03; 7; 7; 125000; 2117
2023-02-24 02:27:46; hka-aqm-am005;  20.48;  44.07;   482;   766;     7;     1;     4;    10;   -97;   -97;   9.0; drag-lps8-05; 4; 7; 125000; 2118
2023-02-24 02:42:52; hka-aqm-am005;  20.46;  44.16;   479;   753;    10;     3;     2;     0;  -110;  -110;   4.0; drag-lps8-03; 2; 7; 125000; 2119
2023-02-24 02:57:58; hka-aqm-am005;  20.44;  44.16;   475;   717;     7;     1;     4;    10;  -114;  -114;   4.8; drag-lps8-03; 0; 7; 125000; 2120
2023-02-24 03:13:12; hka-aqm-am005;  20.42;  44.20;   474;   746;    10;     3;     1;     0;  -120;  -120;  -2.5; drag-lps8-03; 7; 8; 125000; 2122
2023-02-24 03:28:19; hka-aqm-am005;  20.41;  44.20;   470;   738;     7;     1;     4;    10;  -105;  -105;   8.2; drag-lps8-05; 4; 8; 125000; 2123
2023-02-24 03:43:26; hka-aqm-am005;  20.40;  44.26;   474;   726;     7;     1;     4;    10;  -107;  -107;   6.8; drag-lps8-05; 2; 8; 125000; 2124
2023-02-24 03:58:32; hka-aqm-am005;  20.40;  44.26;   471;   729;     7;     1;     1;     0;  -120;  -120;  -2.8; drag-lps8-03; 1; 8; 125000; 2125
2023-02-24 04:13:40; hka-aqm-am005;  20.41;  44.29;   469;   711;     9;     2;     4;    10;  -107;  -107;   4.0; drag-lps8-05; 5; 8; 125000; 2126
2023-02-24 04:27:40; hka-aqm-am005;  20.38;  44.29;   462;   707;   345;    63;     4;    10;  -107;  -107;   6.8; drag-lps8-05; 6; 8; 125000; 2127
2023-02-24 04:42:46; hka-aqm-am005;  20.51;  44.20;   460;   696;   583;    60;     3;     0;  -108;  -108;   9.2; drag-lps8-05; 0; 8; 125000; 2128
2023-02-24 04:57:53; hka-aqm-am005;  20.68;  43.87;   457;   713;   581;    59;     3;     0;  -108;  -108;   5.8; drag-lps8-05; 3; 8; 125000; 2129
2023-02-24 05:13:00; hka-aqm-am005;  20.84;  43.61;   460;   718;   581;    61;     3;     0;  -107;  -107;   8.0; drag-lps8-05; 1; 8; 125000; 2130
2023-02-24 05:28:07; hka-aqm-am005;  20.93;  43.35;   465;   709;   585;    62;     3;     0;  -121;  -121;  -2.0; drag-lps8-03; 4; 8; 125000; 2131
2023-02-24 05:43:13; hka-aqm-am005;  21.00;  43.22;   460;   704;   578;    59;     1;     0;  -108;  -108;   9.5; drag-lps8-05; 0; 8; 125000; 2132
2023-02-24 05:56:59; hka-aqm-am005;  21.06;  43.09;   466;   708;     7;     1;     3;     0;  -108;  -108;   7.0; drag-lps8-05; 5; 8; 125000; 2133
2023-02-24 06:12:05; hka-aqm-am005;  21.00;  43.12;   469;   745;    10;     3;     3;     0;  -109;  -109;   8.2; drag-lps8-05; 7; 8; 125000; 2134
