# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-03 00:13:34; hka-aqm-am307;  18.75;  27.72;   431;   608;     7;     0;     1;     0;   -77;   -77;   9.8; drag-lps8-05; 7; 7; 125000; 3252
2023-03-03 00:28:41; hka-aqm-am307;  18.78;  27.79;   437;   598;     7;     0;     5;     1;   -76;   -76;   7.8; drag-lps8-05; 2; 7; 125000; 3253
2023-03-03 00:43:47; hka-aqm-am307;  18.78;  27.79;   433;   600;     9;     3;     0;     0;   -75;   -75;   9.2; drag-lps8-05; 1; 7; 125000; 3254
2023-03-03 00:58:53; hka-aqm-am307;  18.74;  27.82;   435;   584;     7;     1;     5;     1;   -77;   -77;   9.2; drag-lps8-05; 0; 7; 125000; 3255
2023-03-03 01:14:01; hka-aqm-am307;  18.71;  27.85;   435;   567;     7;     1;     5;     1;   -75;   -75;   9.8; drag-lps8-05; 4; 7; 125000; 3256
2023-03-03 01:29:07; hka-aqm-am307;  18.68;  27.92;   432;   646;     7;     0;     5;     1;   -76;   -76;   9.5; drag-lps8-05; 1; 7; 125000; 3257
2023-03-03 01:44:13; hka-aqm-am307;  18.64;  27.99;   435;   613;     7;     1;     5;     1;   -77;   -77;   9.5; drag-lps8-05; 0; 7; 125000; 3258
2023-03-03 01:59:21; hka-aqm-am307;  18.64;  27.99;   436;   597;     7;     0;     5;     1;   -75;   -75;   8.8; drag-lps8-05; 4; 7; 125000; 3259
2023-03-03 02:14:27; hka-aqm-am307;  18.61;  28.06;   434;   647;     9;     3;     0;     0;   -75;   -75;   7.5; drag-lps8-05; 2; 7; 125000; 3260
2023-03-03 02:29:33; hka-aqm-am307;  18.60;  28.06;   439;   584;     7;     0;     0;     0;   -78;   -78;   9.5; drag-lps8-05; 7; 7; 125000; 3261
2023-03-03 02:44:41; hka-aqm-am307;  18.59;  28.09;   436;   651;     7;     0;     5;     1;   -76;   -76;  10.0; drag-lps8-05; 3; 7; 125000; 3262
2023-03-03 02:59:47; hka-aqm-am307;  18.61;  28.09;   435;   599;     7;     2;     0;     0;   -75;   -75;   9.8; drag-lps8-05; 6; 7; 125000; 3263
2023-03-03 03:14:53; hka-aqm-am307;  18.63;  28.06;   439;   606;     7;     0;     3;     0;   -75;   -75;   7.0; drag-lps8-05; 5; 7; 125000; 3264
2023-03-03 03:30:00; hka-aqm-am307;  18.68;  28.06;   429;   630;     7;     0;     5;     1;   -76;   -76;   9.0; drag-lps8-05; 7; 7; 125000; 3265
2023-03-03 03:45:06; hka-aqm-am307;  18.73;  28.02;   437;   591;     7;     0;     5;     1;   -77;   -77;   9.5; drag-lps8-05; 0; 7; 125000; 3266
2023-03-03 04:00:13; hka-aqm-am307;  18.72;  28.06;   432;   605;     9;     2;     5;     1;   -73;   -73;   8.0; drag-lps8-05; 6; 7; 125000; 3267
2023-03-03 04:15:22; hka-aqm-am307;  18.71;  28.09;   434;   606;     9;     3;     1;     0;   -76;   -76;   9.8; drag-lps8-05; 1; 7; 125000; 3268
2023-03-03 04:30:28; hka-aqm-am307;  18.71;  28.13;   435;   592;     9;     3;     5;     1;   -75;   -75;   6.8; drag-lps8-05; 2; 7; 125000; 3269
2023-03-03 04:45:34; hka-aqm-am307;  18.72;  28.19;   440;   582;     9;     3;     3;     0;   -76;   -76;   9.2; drag-lps8-05; 3; 7; 125000; 3270
2023-03-03 05:00:40; hka-aqm-am307;  18.69;  28.19;   435;   625;     7;     2;     0;     0;   -75;   -75;   7.5; drag-lps8-05; 5; 7; 125000; 3271
2023-03-03 05:15:47; hka-aqm-am307;  18.68;  28.26;   435;   584;     7;     0;     5;     1;   -75;   -75;  10.2; drag-lps8-05; 4; 7; 125000; 3272
2023-03-03 05:30:53; hka-aqm-am307;  18.66;  28.26;   433;   588;     7;     0;     5;     1;   -76;   -76;   9.5; drag-lps8-05; 3; 7; 125000; 3273
2023-03-03 05:46:01; hka-aqm-am307;  18.65;  28.30;   436;   580;     9;     3;     1;     0;   -77;   -77;   9.0; drag-lps8-05; 0; 7; 125000; 3274
2023-03-03 06:01:07; hka-aqm-am307;  18.64;  28.33;   435;   584;     7;     0;     5;     1;   -75;   -75;   9.8; drag-lps8-05; 4; 7; 125000; 3275
2023-03-03 06:16:13; hka-aqm-am307;  18.64;  28.40;   435;   574;     9;     3;     1;     0;   -72;   -72;   8.2; drag-lps8-05; 1; 7; 125000; 3276
2023-03-03 06:31:20; hka-aqm-am307;  18.64;  28.33;   436;   584;     7;     1;     4;     0;   -77;   -77;   9.2; drag-lps8-05; 7; 7; 125000; 3277
2023-03-03 06:46:26; hka-aqm-am307;  18.70;  28.30;   433;   617;    12;     3;     3;     0;   -75;   -75;   9.0; drag-lps8-05; 6; 7; 125000; 3278
2023-03-03 07:01:33; hka-aqm-am307;  18.74;  28.30;   432;   588;    23;     4;     5;     1;   -74;   -74;   7.0; drag-lps8-05; 2; 7; 125000; 3279
2023-03-03 07:16:41; hka-aqm-am307;  18.74;  28.33;   432;   581;    42;     8;     5;     1;   -75;   -75;   7.0; drag-lps8-05; 5; 7; 125000; 3280
2023-03-03 07:31:48; hka-aqm-am307;  18.74;  28.33;   439;   576;    66;    14;     5;     1;   -76;   -76;   8.8; drag-lps8-05; 1; 7; 125000; 3281
