# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-09-28 00:11:29; hka-aqm-am001;  23.70;  51.89;   495;  1648;    12;     3;     4;    20;  -113;  -113;   7.2; drag-lps8-03; 3; 11; 125000; 8066
2023-09-28 00:26:36; hka-aqm-am001;  23.68;  51.82;   491;  1706;     9;     1;     0;     0;  -132;  -132; -15.2; drag-lps8-05; 5; 11; 125000; 8067
2023-09-28 00:41:43; hka-aqm-am001;  23.71;  51.67;   501;  1788;    12;     3;     2;     0;  -111;  -111;   5.2; drag-lps8-03; 2; 11; 125000; 8068
2023-09-28 00:56:51; hka-aqm-am001;  23.68;  51.60;   492;  1787;    10;     1;     4;    20;  -109;  -109;   7.2; drag-lps8-03; 0; 11; 125000; 8069
2023-09-28 01:11:59; hka-aqm-am001;  23.78;  51.70;   500;  1786;    10;     1;     0;     0;  -113;  -113;   6.8; drag-lps8-03; 4; 11; 125000; 8070
2023-09-28 01:27:06; hka-aqm-am001;  23.68;  53.03;   474;  1189;    10;     1;     4;    20;  -111;  -111;   4.0; drag-lps8-03; 5; 11; 125000; 8071
2023-09-28 01:42:13; hka-aqm-am001;  23.61;  53.44;   474;  1122;    10;     1;     0;     0;  -117;  -117;   0.5; drag-lps8-03; 3; 11; 125000; 8072
2023-09-28 01:57:20; hka-aqm-am001;  23.38;  53.75;   484;  1161;    12;     3;     1;     0;  -130;  -130; -14.5; drag-lps8-05; 2; 11; 125000; 8073
2023-09-28 02:12:27; hka-aqm-am001;  23.42;  53.34;   478;  1322;    10;     1;     4;    20;  -132;  -132; -15.5; drag-lps8-05; 1; 11; 125000; 8074
2023-09-28 02:27:34; hka-aqm-am001;  23.41;  53.18;   480;  1357;    10;     1;     1;     0;  -134;  -134; -16.8; drag-lps8-05; 6; 11; 125000; 8075
2023-09-28 02:42:41; hka-aqm-am001;  23.44;  52.96;   479;  1427;    10;     1;     0;     0;  -135;  -135; -16.2; drag-lps8-03; 7; 11; 125000; 8076
2023-09-28 02:57:49; hka-aqm-am001;  23.51;  53.59;   468;  1066;    10;     1;     4;    20;  -131;  -131; -11.0; drag-lps8-03; 4; 11; 125000; 8077
