# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-09-17 00:05:26; hka-aqm-am003b;  25.82;  51.00;   452;   694;     6;     0;     2;     3;  -122;  -122;  -3.2; drag-lps8-05; 5; 7; 125000; 7069
2023-09-17 00:20:33; hka-aqm-am003b;  25.80;  51.25;   449;   699;     8;     3;     2;     0;  -120;  -120;  -5.0; drag-lps8-05; 2; 7; 125000; 7070
2023-09-17 00:35:39; hka-aqm-am003b;  25.77;  51.44;   453;   681;     6;     0;     2;     3;  -121;  -121;  -4.2; drag-lps8-05; 4; 7; 125000; 7071
2023-09-17 00:50:45; hka-aqm-am003b;  25.76;  51.60;   447;   690;     6;     0;     3;     3;  -122;  -122;  -7.2; drag-lps8-05; 3; 7; 125000; 7072
2023-09-17 01:05:52; hka-aqm-am003b;  25.74;  51.82;   450;   688;     6;     0;     2;     0;  -112;  -112;   3.8; drag-lps8-03; 2; 7; 125000; 7073
2023-09-17 01:20:59; hka-aqm-am003b;  25.72;  52.14;   449;   663;     6;     1;     3;     3;  -122;  -122;  -8.0; drag-lps8-05; 3; 7; 125000; 7074
2023-09-17 01:36:06; hka-aqm-am003b;  25.69;  52.36;   446;   651;     8;     2;     3;     3;  -124;  -124;  -5.5; drag-lps8-05; 5; 7; 125000; 7075
2023-09-17 01:51:12; hka-aqm-am003b;  25.66;  52.58;   447;   623;     7;     2;     1;     0;  -121;  -121;  -6.0; drag-lps8-05; 1; 7; 125000; 7076
2023-09-17 02:06:20; hka-aqm-am003b;  25.64;  52.71;   447;   637;     6;     0;     3;     3;  -122;  -122;  -6.8; drag-lps8-05; 6; 7; 125000; 7077
2023-09-17 02:21:33; hka-aqm-am003b;  25.61;  53.59;   458;   636;     6;     2;     0;     0;  -123;  -123;  -4.2; drag-lps8-05; 4; 7; 125000; 7079
2023-09-17 02:36:40; hka-aqm-am003b;  25.59;  53.25;   446;   635;     6;     0;     3;     3;  -113;  -113;   4.8; drag-lps8-03; 0; 7; 125000; 7080
2023-09-17 02:51:47; hka-aqm-am003b;  25.58;  53.18;   452;   633;     8;     3;     3;     3;  -122;  -122;  -7.5; drag-lps8-05; 3; 7; 125000; 7081
2023-09-17 03:06:53; hka-aqm-am003b;  25.56;  53.28;   448;   620;     6;     2;     1;     0;  -124;  -124;  -4.5; drag-lps8-05; 4; 7; 125000; 7082
2023-09-17 03:21:59; hka-aqm-am003b;  25.52;  53.72;   448;   621;     8;     3;     3;     3;  -124;  -124;  -5.5; drag-lps8-05; 7; 7; 125000; 7083
