# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-10-23 00:03:06; hka-aqm-am201b;  24.88;  42.64;   451;   618;     5;     1;     1;     0;   -55;   -55;   8.8; drag-lps8-01; 0; 7; 125000; 342
2022-10-23 00:18:13; hka-aqm-am201b;  24.87;  42.44;   448;   585;     5;     0;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 1; 7; 125000; 343
2022-10-23 00:33:19; hka-aqm-am201b;  24.88;  42.11;   452;   591;     6;     2;     1;     0;   -57;   -57;   9.2; drag-lps8-01; 3; 7; 125000; 344
2022-10-23 00:48:25; hka-aqm-am201b;  24.84;  41.85;   441;   589;     5;     1;     1;     0;   -54;   -54;   8.8; drag-lps8-01; 4; 7; 125000; 345
2022-10-23 01:03:33; hka-aqm-am201b;  24.84;  41.46;   439;   648;     6;     1;     1;     0;   -55;   -55;   9.5; drag-lps8-01; 6; 7; 125000; 346
2022-10-23 01:18:39; hka-aqm-am201b;  24.80;  41.36;   444;   581;     5;     0;     1;     0;   -55;   -55;   9.5; drag-lps8-01; 4; 7; 125000; 347
2022-10-23 01:33:45; hka-aqm-am201b;  24.80;  41.10;   456;   568;     6;     2;     1;     0;   -49;   -49;   6.5; drag-lps8-01; 2; 7; 125000; 348
2022-10-23 01:48:54; hka-aqm-am201b;  24.76;  40.94;   464;   586;     6;     2;     1;     0;   -55;   -55;   9.0; drag-lps8-01; 3; 7; 125000; 349
2022-10-23 02:04:00; hka-aqm-am201b;  24.78;  40.74;   480;   561;     5;     0;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 1; 7; 125000; 350
2022-10-23 02:19:13; hka-aqm-am201b;  24.76;  40.41;   473;   560;     5;     0;     1;     0;   -57;   -57;  10.0; drag-lps8-01; 0; 7; 125000; 352
2022-10-23 02:34:19; hka-aqm-am201b;  24.77;  40.05;   481;   585;     5;     1;     1;     0;   -55;   -55;  10.2; drag-lps8-01; 6; 7; 125000; 353
2022-10-23 02:49:25; hka-aqm-am201b;  24.76;  39.69;   478;   597;     5;     0;     1;     0;   -55;   -55;   7.2; drag-lps8-01; 5; 7; 125000; 354
2022-10-23 03:04:33; hka-aqm-am201b;  24.71;  39.49;   480;   620;     5;     0;     1;     0;   -57;   -57;   9.8; drag-lps8-01; 0; 7; 125000; 355
2022-10-23 03:19:40; hka-aqm-am201b;  24.71;  39.26;   469;   584;     5;     0;     1;     0;   -55;   -55;  10.0; drag-lps8-01; 1; 7; 125000; 356
2022-10-23 03:34:46; hka-aqm-am201b;  24.76;  39.03;   470;   551;     5;     1;     1;     0;   -57;   -57;   9.8; drag-lps8-01; 3; 7; 125000; 357
2022-10-23 03:49:54; hka-aqm-am201b;  24.72;  39.10;   471;   538;     5;     0;     1;     0;   -55;   -55;   8.2; drag-lps8-01; 6; 7; 125000; 358
2022-10-23 04:05:00; hka-aqm-am201b;  24.76;  39.03;   468;   596;     5;     0;     1;     0;   -51;   -51;   6.5; drag-lps8-01; 2; 7; 125000; 359
2022-10-23 04:20:06; hka-aqm-am201b;  24.77;  38.80;   471;   553;     5;     0;     1;     0;   -57;   -57;   9.8; drag-lps8-01; 7; 7; 125000; 360
2022-10-23 04:35:12; hka-aqm-am201b;  24.76;  38.64;   475;   547;     5;     0;     1;     0;   -54;   -54;   9.5; drag-lps8-01; 4; 7; 125000; 361
2022-10-23 04:50:19; hka-aqm-am201b;  24.74;  38.57;   480;   547;     5;     0;     1;     0;   -57;   -57;   7.0; drag-lps8-01; 5; 7; 125000; 362
2022-10-23 05:05:25; hka-aqm-am201b;  24.80;  38.64;   483;   637;     5;     1;     1;     0;   -55;   -55;  10.0; drag-lps8-01; 1; 7; 125000; 363
2022-10-23 05:20:32; hka-aqm-am201b;  24.81;  38.64;   488;   587;     6;     2;     1;     0;   -57;   -57;  10.0; drag-lps8-01; 3; 7; 125000; 364
2022-10-23 05:35:39; hka-aqm-am201b;  24.83;  38.77;   491;   623;     5;     1;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 6; 7; 125000; 365
2022-10-23 05:50:45; hka-aqm-am201b;  24.80;  39.03;   491;   588;     5;     0;     1;     0;   -54;   -54;   7.0; drag-lps8-01; 2; 7; 125000; 366
2022-10-23 06:05:53; hka-aqm-am201b;  24.80;  39.23;   496;   565;     6;     2;     1;     0;   -49;   -49;   6.5; drag-lps8-01; 5; 7; 125000; 367
2022-10-23 06:20:59; hka-aqm-am201b;  24.80;  39.46;   510;   539;     6;     2;     1;     0;   -57;   -57;   9.2; drag-lps8-01; 7; 7; 125000; 368
2022-10-23 06:36:05; hka-aqm-am201b;  24.75;  39.95;   505;   599;     5;     0;     1;     0;   -57;   -57;  10.0; drag-lps8-01; 0; 7; 125000; 369
2022-10-23 06:51:12; hka-aqm-am201b;  24.80;  40.28;   498;   704;     5;     0;     1;     0;   -54;   -54;   8.8; drag-lps8-01; 4; 7; 125000; 370
2022-10-23 07:06:18; hka-aqm-am201b;  24.88;  40.41;   496;   666;     5;     0;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 7; 7; 125000; 371
2022-10-23 07:21:25; hka-aqm-am201b;  24.87;  40.35;   497;   645;     6;     2;     1;     0;   -55;   -55;   8.8; drag-lps8-01; 3; 7; 125000; 372
2022-10-23 07:36:33; hka-aqm-am201b;  24.90;  40.22;   502;   632;     5;     0;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 6; 7; 125000; 373
2022-10-23 07:51:40; hka-aqm-am201b;  24.91;  40.02;   513;   616;     5;     1;     1;     0;   -57;   -57;  10.5; drag-lps8-01; 0; 7; 125000; 374
2022-10-23 08:06:46; hka-aqm-am201b;  24.90;  39.49;   514;   586;     5;     0;     0;     0;   -60;   -60;   6.5; drag-lps8-01; 2; 7; 125000; 375
2022-10-23 08:21:52; hka-aqm-am201b;  24.88;  39.10;   510;   570;     7;     1;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 4; 7; 125000; 376
2022-10-23 08:36:58; hka-aqm-am201b;  24.85;  39.07;   510;   607;     8;     1;     1;     0;   -51;   -51;   6.2; drag-lps8-01; 5; 7; 125000; 377
2022-10-23 08:52:05; hka-aqm-am201b;  24.84;  39.16;   511;   613;    10;     3;     1;     0;   -55;   -55;   9.5; drag-lps8-01; 1; 7; 125000; 378
2022-10-23 09:07:13; hka-aqm-am201b;  24.86;  39.36;   520;   574;    14;     4;     1;     0;   -53;   -53;   8.5; drag-lps8-01; 6; 7; 125000; 379
2022-10-23 09:22:19; hka-aqm-am201b;  24.81;  40.22;   520;   602;    13;     3;     1;     0;   -55;   -55;   8.5; drag-lps8-01; 7; 7; 125000; 380
2022-10-23 09:37:25; hka-aqm-am201b;  24.88;  40.94;   515;   623;    10;     2;     1;     0;   -55;   -55;   8.8; drag-lps8-01; 0; 7; 125000; 381
2022-10-23 09:52:32; hka-aqm-am201b;  24.90;  41.59;   517;   599;    19;     5;     1;     0;   -54;   -54;   6.5; drag-lps8-01; 2; 7; 125000; 382
