# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-24 00:02:54; hka-aqm-am117;  22.70;  37.12;   573;   877;     7;     2;     2;     0;  -103;  -103;   7.5; drag-lps8-05; 3; 8; 125000; 6875
2023-03-24 00:18:01; hka-aqm-am117;  22.69;  37.15;   576;   869;     5;     0;     2;     0;  -102;  -102;   8.8; drag-lps8-05; 6; 8; 125000; 6876
2023-03-24 00:33:09; hka-aqm-am117;  22.68;  37.18;   574;   872;     5;     1;     5;    25;  -102;  -102;   7.2; drag-lps8-05; 2; 8; 125000; 6877
2023-03-24 00:48:15; hka-aqm-am117;  22.68;  37.15;   573;   903;     5;     0;     2;     0;  -102;  -102;   9.5; drag-lps8-05; 4; 8; 125000; 6878
2023-03-24 01:03:21; hka-aqm-am117;  22.67;  37.18;   564;   873;     5;     0;     1;     0;  -107;  -107;  -0.2; drag-lps8-03; 3; 8; 125000; 6879
2023-03-24 01:18:28; hka-aqm-am117;  22.68;  37.18;   567;   789;     7;     2;     5;    25;  -105;  -105;   2.2; drag-lps8-03; 5; 8; 125000; 6880
2023-03-24 01:33:34; hka-aqm-am117;  22.67;  37.22;   576;   855;     5;     0;     3;     0;  -103;  -103;   8.8; drag-lps8-05; 6; 8; 125000; 6881
2023-03-24 01:48:41; hka-aqm-am117;  22.66;  37.25;   556;   867;     7;     2;     2;     0;  -105;  -105;  10.2; drag-lps8-05; 0; 8; 125000; 6882
2023-03-24 02:03:49; hka-aqm-am117;  22.67;  37.25;   557;   846;     7;     2;     2;     0;  -107;  -107;   1.0; drag-lps8-03; 7; 8; 125000; 6883
2023-03-24 02:18:55; hka-aqm-am117;  22.67;  37.32;   556;   863;     5;     0;     1;     0;  -105;  -105; nan; drag-lps8-03; 1; 8; 125000; 6884
2023-03-24 02:34:02; hka-aqm-am117;  22.65;  37.32;   552;   855;     7;     2;     1;     0;  -103;  -103;   7.5; drag-lps8-05; 3; 8; 125000; 6885
2023-03-24 02:49:08; hka-aqm-am117;  22.66;  37.35;   544;   840;     5;     0;     5;    25;  -107;  -107;   0.5; drag-lps8-03; 1; 8; 125000; 6886
2023-03-24 03:04:14; hka-aqm-am117;  22.66;  37.38;   545;   848;     5;     0;     2;     0;  -105;  -105;   0.5; drag-lps8-03; 6; 8; 125000; 6887
2023-03-24 03:19:21; hka-aqm-am117;  22.65;  37.41;   543;   825;     7;     2;     0;     0;  -102;  -102;   5.0; drag-lps8-05; 5; 8; 125000; 6888
2023-03-24 03:34:29; hka-aqm-am117;  22.64;  37.45;   537;   849;     5;     0;     1;     0;  -103;  -103;   9.0; drag-lps8-05; 0; 8; 125000; 6889
2023-03-24 03:49:35; hka-aqm-am117;  22.64;  37.45;   534;   861;     5;     0;     1;     0;  -105;  -105;   1.2; drag-lps8-03; 4; 8; 125000; 6890
2023-03-24 04:04:41; hka-aqm-am117;  22.63;  37.51;   546;   825;     5;     0;     5;    25;  -107;  -107;   1.5; drag-lps8-03; 7; 8; 125000; 6891
2023-03-24 04:19:49; hka-aqm-am117;  22.64;  37.51;   537;   843;     5;     0;     5;    25;  -105;  -105;   7.2; drag-lps8-05; 2; 8; 125000; 6892
2023-03-24 04:34:55; hka-aqm-am117;  22.63;  37.58;   538;   790;     7;     2;     5;    25;  -103;  -103;   7.5; drag-lps8-05; 5; 8; 125000; 6893
2023-03-24 04:50:01; hka-aqm-am117;  22.62;  37.61;   535;   775;     5;     0;     3;     0;  -105;  -105;   0.8; drag-lps8-03; 4; 8; 125000; 6894
2023-03-24 05:05:08; hka-aqm-am117;  22.61;  37.65;   529;   810;     7;     2;     2;     0;  -102;  -102;   8.8; drag-lps8-05; 1; 8; 125000; 6895
2023-03-24 05:20:15; hka-aqm-am117;  22.61;  37.65;   528;   775;     7;     2;     0;     0;  -102;  -102;   8.8; drag-lps8-05; 6; 8; 125000; 6896
2023-03-24 05:35:21; hka-aqm-am117;  22.59;  37.71;   523;   811;     7;     2;     5;    25;  -103;  -103;   9.2; drag-lps8-05; 7; 8; 125000; 6897
2023-03-24 05:50:27; hka-aqm-am117;  22.60;  37.78;   520;   786;     7;     2;     5;    25;  -106;  -106;  -1.0; drag-lps8-03; 2; 8; 125000; 6898
2023-03-24 06:05:33; hka-aqm-am117;  22.60;  37.84;   525;   765;     5;     0;     5;    25;  -106;  -106;   2.2; drag-lps8-03; 0; 8; 125000; 6899
2023-03-24 06:20:40; hka-aqm-am117;  22.62;  37.94;   518;   762;     5;     1;     1;     0;  -105;  -105;   3.2; drag-lps8-03; 3; 8; 125000; 6900
2023-03-24 06:35:47; hka-aqm-am117;  22.60;  37.98;   511;   734;     5;     0;     5;    25;  -111;  -111;   3.5; drag-lps8-05; 2; 8; 125000; 6901
2023-03-24 06:50:54; hka-aqm-am117;  22.59;  38.04;   518;   730;     5;     0;     1;     0;  -103;  -103;   1.2; drag-lps8-03; 6; 8; 125000; 6902
2023-03-24 07:06:00; hka-aqm-am117;  22.60;  38.11;   511;   706;     7;     2;     5;    25;  -108;  -108;   6.0; drag-lps8-05; 4; 8; 125000; 6903
2023-03-24 07:21:08; hka-aqm-am117;  22.59;  38.24;   514;   733;     7;     2;     2;     0;  -106;  -106;   0.5; drag-lps8-03; 5; 8; 125000; 6904
2023-03-24 07:36:14; hka-aqm-am117;  22.61;  38.27;   508;   712;     5;     0;     1;     0;  -106;  -106;   0.8; drag-lps8-03; 7; 8; 125000; 6905
2023-03-24 07:51:21; hka-aqm-am117;  22.59;  38.31;   506;   702;     5;     0;     0;    17;  -109;  -109;   7.8; drag-lps8-05; 0; 8; 125000; 6906
2023-03-24 08:06:28; hka-aqm-am117;  22.60;  38.44;   506;   678;     5;     0;     5;    25;  -109;  -109;   4.5; drag-lps8-05; 1; 8; 125000; 6907
2023-03-24 08:21:35; hka-aqm-am117;  22.60;  38.51;   503;   661;     7;     2;     3;    18;  -110;  -110;  -2.8; drag-lps8-03; 3; 8; 125000; 6908
2023-03-24 08:36:41; hka-aqm-am117;  22.61;  38.60;   512;   697;     5;     0;     5;    25;  -108;  -108;   4.0; drag-lps8-05; 2; 8; 125000; 6909
2023-03-24 08:51:48; hka-aqm-am117;  22.62;  38.77;   518;   681;     7;     2;     1;    15;  -104;  -104;   5.2; drag-lps8-05; 5; 8; 125000; 6910
2023-03-24 09:06:55; hka-aqm-am117;  22.61;  38.93;   526;   707;     5;     1;     5;    25;  -106;  -106;   6.5; drag-lps8-05; 4; 8; 125000; 6911
2023-03-24 09:22:01; hka-aqm-am117;  22.64;  39.16;   530;   705;     7;     2;     2;    18;  -107;  -107;   6.8; drag-lps8-05; 0; 8; 125000; 6912
2023-03-24 09:37:08; hka-aqm-am117;  22.63;  39.46;   534;   712;     5;     0;     2;     1;  -105;  -105;   1.0; drag-lps8-03; 6; 8; 125000; 6913
2023-03-24 09:52:15; hka-aqm-am117;  22.62;  39.59;   534;   688;     5;     1;     5;    25;  -107;  -107;   1.2; drag-lps8-03; 3; 8; 125000; 6914
