# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-04-18 00:05:43; hka-aqm-am003b;  18.41;  46.88;   469;   747;     6;     2;     4;    52;  -116;  -116;  -0.5; drag-lps8-05; 5; 8; 125000; 8564
2023-04-18 00:20:49; hka-aqm-am003b;  18.39;  46.78;   465;   744;     6;     0;     4;    52;  -117;  -117;  -3.2; drag-lps8-05; 6; 8; 125000; 8565
2023-04-18 00:35:56; hka-aqm-am003b;  18.38;  46.78;   463;   727;     6;     0;     4;    52;  -120;  -120;  -1.2; drag-lps8-03; 7; 8; 125000; 8566
2023-04-18 00:51:02; hka-aqm-am003b;  18.38;  46.72;   467;   717;     6;     0;     4;    52;  -118;  -118;  -0.5; drag-lps8-03; 4; 8; 125000; 8567
2023-04-18 01:06:08; hka-aqm-am003b;  18.35;  46.65;   457;   720;     6;     1;     4;    52;  -116;  -116;  -2.0; drag-lps8-03; 6; 8; 125000; 8568
2023-04-18 01:21:17; hka-aqm-am003b;  18.34;  46.65;   468;   660;     6;     1;     4;    52;  -118;  -118;  -5.2; drag-lps8-05; 3; 8; 125000; 8569
2023-04-18 01:36:23; hka-aqm-am003b;  18.32;  46.59;   458;   687;     6;     2;     4;    52;  -114;  -114;   0.2; drag-lps8-05; 0; 8; 125000; 8570
2023-04-18 01:51:29; hka-aqm-am003b;  18.31;  46.52;   455;   680;     6;     0;     4;    52;  -115;  -115;  -1.0; drag-lps8-05; 1; 8; 125000; 8571
2023-04-18 02:06:36; hka-aqm-am003b;  18.30;  46.43;   452;   691;     9;     3;     4;    52;  -115;  -115;  -1.2; drag-lps8-05; 2; 8; 125000; 8572
2023-04-18 02:21:42; hka-aqm-am003b;  18.27;  46.36;   447;   690;     7;     2;     4;    52;  -117;  -117;  -0.2; drag-lps8-03; 7; 8; 125000; 8573
2023-04-18 02:36:48; hka-aqm-am003b;  18.26;  46.27;   447;   678;     6;     0;     4;    52;  -116;  -116;  -0.8; drag-lps8-05; 5; 8; 125000; 8574
2023-04-18 02:51:57; hka-aqm-am003b;  18.26;  46.20;   455;   669;     6;     0;     4;    52;  -118;  -118;  -1.5; drag-lps8-05; 7; 8; 125000; 8575
2023-04-18 03:07:03; hka-aqm-am003b;  18.24;  46.14;   446;   682;     6;     0;     4;    52;  -118;  -118;  -4.5; drag-lps8-05; 3; 8; 125000; 8576
2023-04-18 03:22:10; hka-aqm-am003b;  18.21;  46.07;   446;   668;     6;     0;     2;     0;  -116;  -116;  -0.5; drag-lps8-05; 4; 8; 125000; 8577
2023-04-18 03:37:16; hka-aqm-am003b;  18.20;  46.01;   441;   632;     6;     0;     4;    52;  -117;  -117;  -3.0; drag-lps8-05; 6; 8; 125000; 8578
2023-04-18 03:52:22; hka-aqm-am003b;  18.18;  45.94;   442;   648;     6;     1;     4;    52;  -118;  -118;   0.8; drag-lps8-03; 0; 8; 125000; 8579
2023-04-18 04:07:29; hka-aqm-am003b;  18.16;  45.91;   441;   637;     6;     1;     4;    52;  -116;  -116;  -2.2; drag-lps8-05; 1; 8; 125000; 8580
