# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-10 00:09:26; hka-aqm-am003b;  22.71;  30.26;   396;   636;    12;     2;     2;     4;   -53;   -53;   9.2; drag-lps8-01; 1; 7; 125000; 44
2023-01-10 00:24:39; hka-aqm-am003b;  22.70;  30.56;   397;   591;    13;     3;     1;     0;   -53;   -53;   9.5; drag-lps8-01; 6; 7; 125000; 46
2023-01-10 00:39:48; hka-aqm-am003b;  22.71;  30.70;   395;   604;    11;     1;     0;     0;   -53;   -53;   9.8; drag-lps8-01; 3; 7; 125000; 47
2023-01-10 00:54:54; hka-aqm-am003b;  22.71;  30.83;   394;   587;    11;     1;     2;     4;   -53;   -53;   7.2; drag-lps8-01; 2; 7; 125000; 48
2023-01-10 01:10:01; hka-aqm-am003b;  22.70;  31.00;   410;   561;    11;     1;     2;     4;   -51;   -51;   9.0; drag-lps8-01; 4; 7; 125000; 49
2023-01-10 01:25:07; hka-aqm-am003b;  22.70;  31.17;   395;   594;    11;     1;     2;     4;   -53;   -53;   9.8; drag-lps8-01; 1; 7; 125000; 50
2023-01-10 01:40:13; hka-aqm-am003b;  22.70;  30.97;   393;   591;    11;     2;     2;     4;   -53;   -53;   9.2; drag-lps8-01; 3; 7; 125000; 51
2023-01-10 01:55:19; hka-aqm-am003b;  22.67;  30.83;   401;   582;    11;     1;     2;     4;   -53;   -53;   9.5; drag-lps8-01; 7; 7; 125000; 52
2023-01-10 02:10:27; hka-aqm-am003b;  22.67;  30.97;   396;   581;    11;     1;     2;     4;   -51;   -51;   8.0; drag-lps8-01; 5; 7; 125000; 53
2023-01-10 02:25:33; hka-aqm-am003b;  22.68;  30.94;   399;   595;    11;     1;     0;     0;   -53;   -53;   9.2; drag-lps8-01; 6; 7; 125000; 54
2023-01-10 02:40:40; hka-aqm-am003b;  22.66;  30.40;   402;   571;    11;     1;     0;     0;   -54;   -54;   9.5; drag-lps8-01; 0; 7; 125000; 55
2023-01-10 02:55:48; hka-aqm-am003b;  22.66;  30.09;   397;   579;    11;     1;     2;     4;   -51;   -51;   7.8; drag-lps8-01; 2; 7; 125000; 56
2023-01-10 03:10:54; hka-aqm-am003b;  22.66;  29.69;   400;   585;    13;     3;     2;     4;   -53;   -53;   9.5; drag-lps8-01; 1; 7; 125000; 57
2023-01-10 03:26:00; hka-aqm-am003b;  22.66;  29.72;   397;   594;    13;     3;     1;     0;   -51;   -51;   9.0; drag-lps8-01; 6; 7; 125000; 58
2023-01-10 03:41:09; hka-aqm-am003b;  22.65;  29.69;   395;   605;    11;     1;     1;     0;   -51;   -51;   6.8; drag-lps8-01; 5; 7; 125000; 59
2023-01-10 03:56:15; hka-aqm-am003b;  22.63;  29.75;   394;   600;    11;     1;     2;     0;   -52;   -52;   8.8; drag-lps8-01; 3; 7; 125000; 60
2023-01-10 04:11:21; hka-aqm-am003b;  22.64;  29.82;   402;   598;    11;     1;     1;     0;   -51;   -51;   7.2; drag-lps8-01; 2; 7; 125000; 61
2023-01-10 04:26:28; hka-aqm-am003b;  22.66;  30.09;   396;   597;    11;     1;     2;     4;   -52;   -52;   9.5; drag-lps8-01; 0; 7; 125000; 62
2023-01-10 04:41:34; hka-aqm-am003b;  22.64;  30.26;   396;   612;    11;     1;     0;     0;   -51;   -51;   8.5; drag-lps8-01; 4; 7; 125000; 63
2023-01-10 04:56:41; hka-aqm-am003b;  22.64;  30.36;   400;   609;    13;     3;     2;     4;   -50;   -50;   8.8; drag-lps8-01; 7; 7; 125000; 64
2023-01-10 05:11:49; hka-aqm-am003b;  22.63;  30.16;   396;   607;    13;     3;     2;     4;   -51;   -51;   8.8; drag-lps8-01; 6; 7; 125000; 65
2023-01-10 05:27:02; hka-aqm-am003b;  22.64;  29.89;   402;   633;    11;     1;     2;     4;   -52;   -52;   6.8; drag-lps8-01; 5; 7; 125000; 67
2023-01-10 05:42:09; hka-aqm-am003b;  22.65;  29.82;   398;   598;    13;     3;     2;     4;   -51;   -51;   8.5; drag-lps8-01; 4; 7; 125000; 68
2023-01-10 05:57:22; hka-aqm-am003b;  22.60;  29.75;   401;   616;    11;     1;     2;     4;   -55;   -55;   9.2; drag-lps8-01; 0; 7; 125000; 70
2023-01-10 06:12:29; hka-aqm-am003b;  22.58;  29.62;   400;   629;    11;     1;     2;     4;   -54;   -54;   7.2; drag-lps8-01; 2; 7; 125000; 71
2023-01-10 06:27:41; hka-aqm-am003b;  22.61;  29.31;   397;   674;    11;     1;     1;     0;  -128;  -128;  -8.2; drag-outd-01; 6; 7; 125000; 73
2023-01-10 06:42:49; hka-aqm-am003b;  22.59;  29.21;   401;   640;    13;     3;     2;     4;   -55;   -55;   9.2; drag-lps8-01; 3; 7; 125000; 74
2023-01-10 06:57:55; hka-aqm-am003b;  22.61;  29.28;   398;   698;    11;     1;     1;     0;   -53;   -53;   8.8; drag-lps8-01; 4; 7; 125000; 75
2023-01-10 07:13:02; hka-aqm-am003b;  22.60;  29.14;   397;   635;    13;     3;     2;     4;   -53;   -53;   7.5; drag-lps8-01; 5; 7; 125000; 76
2023-01-10 07:28:09; hka-aqm-am003b;  22.60;  29.14;   398;   633;    11;     1;     2;     4;   -54;   -54;   9.2; drag-lps8-01; 7; 7; 125000; 77
2023-01-10 07:43:16; hka-aqm-am003b;  22.61;  29.11;   399;   648;    11;     2;     2;     4;   -52;   -52;   9.0; drag-lps8-01; 1; 7; 125000; 78
2023-01-10 07:58:22; hka-aqm-am003b;  22.60;  29.11;   398;   672;    11;     1;     2;     4;   -53;   -53;   8.5; drag-lps8-01; 0; 7; 125000; 79
2023-01-10 08:13:29; hka-aqm-am003b;  22.61;  29.14;   407;   693;    13;     3;     2;     4;   -53;   -53;   7.0; drag-lps8-01; 2; 7; 125000; 80
2023-01-10 08:28:36; hka-aqm-am003b;  22.62;  29.18;   399;   698;    11;     1;     2;     4;   -54;   -54;   9.2; drag-lps8-01; 3; 7; 125000; 81
2023-01-10 08:43:42; hka-aqm-am003b;  22.60;  29.14;   406;   745;    12;     1;     2;     4;   -54;   -54;   9.8; drag-lps8-01; 4; 7; 125000; 82
2023-01-10 08:58:50; hka-aqm-am003b;  22.60;  29.01;   404;   689;    13;     2;     1;     0;  -125;  -125;  -5.8; drag-outd-01; 6; 7; 125000; 83
2023-01-10 09:13:56; hka-aqm-am003b;  22.60;  29.18;   402;   686;    14;     4;     0;     0;   -50;   -50;   7.8; drag-lps8-01; 2; 7; 125000; 84
2023-01-10 09:29:02; hka-aqm-am003b;  22.59;  29.01;   399;   657;    11;     1;     2;     4;   -54;   -54;   9.0; drag-lps8-01; 7; 7; 125000; 85
2023-01-10 09:44:10; hka-aqm-am003b;  22.61;  28.91;   404;   666;    12;     1;     2;     4;   -53;   -53;   7.2; drag-lps8-01; 5; 7; 125000; 86
2023-01-10 09:59:16; hka-aqm-am003b;  22.60;  28.87;   397;   656;    12;     2;     2;     4;   -53;   -53;   9.2; drag-lps8-01; 1; 7; 125000; 87
2023-01-10 10:14:22; hka-aqm-am003b;  22.59;  29.01;   401;   676;    15;     2;     0;     0;   -52;   -52;   7.8; drag-lps8-01; 0; 7; 125000; 88
2023-01-10 10:29:29; hka-aqm-am003b;  22.60;  29.14;   399;   687;    13;     2;     2;     4;   -53;   -53;   8.8; drag-lps8-01; 3; 7; 125000; 89
