# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-10-11 00:00:49; hka-aqm-am201a;  24.40;  50.68;   540;   560;     7;     2;     1;     0;   -51;   -51;   9.0; drag-lps8-01; 6; 7; 125000; 39
2022-10-11 00:15:56; hka-aqm-am201a;  24.39;  50.84;   550;   588;     8;     2;     3;    10;   -53;   -53;   9.8; drag-lps8-01; 7; 7; 125000; 40
2022-10-11 00:31:09; hka-aqm-am201a;  24.42;  50.75;   550;   563;     8;     2;     0;     0;   -51;   -51;   8.0; drag-lps8-01; 6; 7; 125000; 42
2022-10-11 00:46:16; hka-aqm-am201a;  24.34;  50.56;   541;   561;     5;     0;     3;    10;   -53;   -53;  10.0; drag-lps8-01; 0; 7; 125000; 43
2022-10-11 01:01:22; hka-aqm-am201a;  24.32;  50.11;   540;   610;     8;     2;     0;     0;   -51;   -51;   7.5; drag-lps8-01; 2; 7; 125000; 44
2022-10-11 01:16:28; hka-aqm-am201a;  24.33;  49.95;   545;   532;     5;     0;     1;     0;   -53;   -53;   9.2; drag-lps8-01; 3; 7; 125000; 45
2022-10-11 01:31:35; hka-aqm-am201a;  24.41;  49.92;   542;   580;     8;     2;     3;    10;   -49;   -49;   9.2; drag-lps8-01; 1; 7; 125000; 46
2022-10-11 01:46:41; hka-aqm-am201a;  24.37;  49.85;   543;   578;     5;     0;     1;     0;   -53;   -53;   7.8; drag-lps8-01; 5; 7; 125000; 47
2022-10-11 02:01:48; hka-aqm-am201a;  24.29;  49.98;   546;   547;     5;     0;     0;     0;   -51;   -51;  10.5; drag-lps8-01; 4; 7; 125000; 48
2022-10-11 02:16:56; hka-aqm-am201a;  24.33;  49.95;   558;   579;     5;     0;     3;    10;   -53;   -53;   9.2; drag-lps8-01; 7; 7; 125000; 49
2022-10-11 02:32:02; hka-aqm-am201a;  24.32;  49.82;   547;   567;     5;     1;     0;     0;   -53;   -53;   7.2; drag-lps8-01; 5; 7; 125000; 50
2022-10-11 02:47:09; hka-aqm-am201a;  24.34;  49.70;   546;   583;     5;     0;     1;     0;   -52;   -52;   9.5; drag-lps8-01; 0; 7; 125000; 51
2022-10-11 03:02:16; hka-aqm-am201a;  24.35;  49.60;   541;   583;     5;     0;     3;    10;   -51;   -51;   7.8; drag-lps8-01; 2; 7; 125000; 52
2022-10-11 03:17:22; hka-aqm-am201a;  24.34;  49.54;   541;   579;     5;     1;     2;     0;   -53;   -53;   9.0; drag-lps8-01; 3; 7; 125000; 53
2022-10-11 03:32:29; hka-aqm-am201a;  24.33;  49.47;   537;   564;     5;     0;     2;     0;   -49;   -49;   7.5; drag-lps8-01; 1; 7; 125000; 54
2022-10-11 03:47:36; hka-aqm-am201a;  24.38;  49.41;   542;   610;     5;     0;     3;    10;   -53;   -53;   9.5; drag-lps8-01; 4; 7; 125000; 55
2022-10-11 04:02:42; hka-aqm-am201a;  24.34;  49.47;   549;   555;     5;     0;     2;     0;   -49;   -49;   8.0; drag-lps8-01; 6; 7; 125000; 56
2022-10-11 04:17:48; hka-aqm-am201a;  24.35;  49.34;   556;   553;     5;     1;     1;     0;   -53;   -53;   9.8; drag-lps8-01; 7; 7; 125000; 57
2022-10-11 04:32:55; hka-aqm-am201a;  24.34;  49.28;   553;   565;     5;     0;     3;    10;   -53;   -53;   9.5; drag-lps8-01; 1; 7; 125000; 58
2022-10-11 04:48:02; hka-aqm-am201a;  24.34;  49.06;   551;   592;     5;     0;     1;     0;   -53;   -53;   9.2; drag-lps8-01; 6; 7; 125000; 59
2022-10-11 05:03:08; hka-aqm-am201a;  24.34;  48.77;   546;   596;     7;     2;     2;     0;   -53;   -53;   9.5; drag-lps8-01; 4; 7; 125000; 60
2022-10-11 05:18:16; hka-aqm-am201a;  24.31;  48.51;   561;   582;     5;     0;     3;    10;   -50;   -50;   8.8; drag-lps8-01; 3; 7; 125000; 61
2022-10-11 05:33:29; hka-aqm-am201a;  24.33;  47.90;   539;   580;     5;     0;     1;     0;   -55;   -55;   9.2; drag-lps8-01; 0; 7; 125000; 63
2022-10-11 05:48:36; hka-aqm-am201a;  24.30;  47.33;   537;   552;     5;     0;     3;    10;   -52;   -52;   8.0; drag-lps8-01; 7; 7; 125000; 64
2022-10-11 06:02:55; hka-aqm-am201a;  24.30;  46.88;   543;   593;     5;     4;     3;    10;   -54;   -54;   9.8; drag-lps8-01; 3; 7; 125000; 66
2022-10-11 06:18:08; hka-aqm-am201a;  24.28;  46.68;   545;   568;     5;     0;     0;     0;   -51;   -51;   7.0; drag-lps8-01; 2; 7; 125000; 68
2022-10-11 06:48:22; hka-aqm-am201a;  24.17;  46.49;   549;   552;     5;     0;     0;     0;   -51;   -51;   9.5; drag-lps8-01; 4; 7; 125000; 70
2022-10-11 07:03:28; hka-aqm-am201a;  24.10;  46.52;   545;   564;     5;     0;     1;     0;   -52;   -52;   9.8; drag-lps8-01; 7; 7; 125000; 71
2022-10-11 07:18:35; hka-aqm-am201a;  24.10;  46.52;   546;   559;     5;     0;     2;     0;   -51;   -51;   9.0; drag-lps8-01; 1; 7; 125000; 72
2022-10-11 07:33:41; hka-aqm-am201a;  24.12;  46.07;   544;   601;     5;     1;     0;     0;   -49;   -49;   6.8; drag-lps8-01; 5; 7; 125000; 73
2022-10-11 07:48:48; hka-aqm-am201a;  24.09;  45.56;   546;   570;     5;     0;     1;     0;   -51;   -51;   8.8; drag-lps8-01; 3; 7; 125000; 74
2022-10-11 08:03:56; hka-aqm-am201a;  24.03;  45.23;   538;   591;     7;     2;     0;     0;   -52;   -52;   9.2; drag-lps8-01; 0; 7; 125000; 75
2022-10-11 08:19:02; hka-aqm-am201a;  24.00;  44.65;   540;   569;     6;     0;     1;     0;   -51;   -51;   8.8; drag-lps8-01; 4; 7; 125000; 76
2022-10-11 08:34:08; hka-aqm-am201a;  23.99;  43.81;   538;   591;     6;     2;     0;     0;   -49;   -49;   5.0; drag-lps8-01; 5; 7; 125000; 77
2022-10-11 08:49:15; hka-aqm-am201a;  23.98;  42.67;   538;   571;     6;     0;     2;     0;   -51;   -51;   7.5; drag-lps8-01; 2; 7; 125000; 78
2022-10-11 09:04:21; hka-aqm-am201a;  23.94;  41.66;   539;   552;     6;     1;     2;     0;   -51;   -51;   9.5; drag-lps8-01; 6; 7; 125000; 79
2022-10-11 09:19:28; hka-aqm-am201a;  23.94;  40.74;   540;   578;     6;     1;     2;     0;   -53;   -53;   9.8; drag-lps8-01; 7; 7; 125000; 80
2022-10-11 09:34:34; hka-aqm-am201a;  23.92;  40.12;   539;   565;     7;     1;     2;     0;   -49;   -49;   8.8; drag-lps8-01; 1; 7; 125000; 81
2022-10-11 09:49:40; hka-aqm-am201a;  23.93;  39.66;   543;   570;     7;     1;     2;     0;   -51;   -51;   7.0; drag-lps8-01; 2; 7; 125000; 82
2022-10-11 10:04:47; hka-aqm-am201a;  23.92;  39.07;   531;   588;     6;     1;     1;     0;   -51;   -51;   7.2; drag-lps8-01; 5; 7; 125000; 83
2022-10-11 10:19:55; hka-aqm-am201a;  23.94;  39.03;   538;   582;     6;     1;     3;     0;   -49;   -49;   8.2; drag-lps8-01; 6; 7; 125000; 84
2022-10-11 10:35:01; hka-aqm-am201a;  23.92;  38.60;   540;   573;     6;     1;     3;     0;   -51;   -51;   9.2; drag-lps8-01; 4; 7; 125000; 85
2022-10-11 10:50:07; hka-aqm-am201a;  23.97;  38.31;   534;   571;     7;     1;     1;     0;   -51;   -51;   9.2; drag-lps8-01; 3; 7; 125000; 86
2022-10-11 11:05:14; hka-aqm-am201a;  23.90;  38.83;   533;   572;     7;     1;     3;     0;   -53;   -53;   9.2; drag-lps8-01; 7; 7; 125000; 87
2022-10-11 11:20:21; hka-aqm-am201a;  23.90;  39.00;   531;   587;     6;     1;     1;     0;   -52;   -52;   9.0; drag-lps8-01; 0; 7; 125000; 88
2022-10-11 11:35:34; hka-aqm-am201a;  23.92;  38.93;   531;   561;     6;     1;     3;     1;   -51;   -51;   8.0; drag-lps8-01; 7; 7; 125000; 90
2022-10-11 11:50:47; hka-aqm-am201a;  23.90;  39.46;   534;   584;     9;     3;     0;     0;   -51;   -51;   9.0; drag-lps8-01; 6; 7; 125000; 92
