# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-09 14:43:26; hka-aqm-am201a;  21.58;  34.86;   441;   450;    71;    10;     3;     8;   -60;   -60;   8.8; drag-lps8-01; 3; 7; 125000; 2
2023-01-09 14:58:32; hka-aqm-am201a;  22.14;  33.59;   441;   476;    66;     9;     1;     2;   -57;   -57;   7.0; drag-lps8-01; 5; 7; 125000; 3
2023-01-09 15:13:38; hka-aqm-am201a;  22.42;  32.82;   441;   488;    66;     9;     2;     2;   -59;   -59;   8.5; drag-lps8-01; 4; 7; 125000; 4
2023-01-09 15:28:46; hka-aqm-am201a;  22.54;  31.98;   437;   483;    66;     9;     3;     8;   -60;   -60;   9.2; drag-lps8-01; 1; 7; 125000; 5
2023-01-09 15:43:52; hka-aqm-am201a;  22.61;  31.34;   433;   526;    67;     9;     2;     5;   -58;   -58;   8.5; drag-lps8-01; 7; 7; 125000; 6
2023-01-09 15:58:58; hka-aqm-am201a;  22.70;  31.17;   435;   513;    67;     9;     0;     4;   -55;   -55;   9.2; drag-lps8-01; 0; 7; 125000; 7
2023-01-09 16:14:06; hka-aqm-am201a;  22.78;  31.10;   434;   503;    77;    12;     3;     8;   -55;   -55;   7.0; drag-lps8-01; 5; 7; 125000; 8
2023-01-09 16:29:12; hka-aqm-am201a;  22.81;  30.90;   423;   586;    77;    12;     1;     2;   -60;   -60;   8.8; drag-lps8-01; 7; 7; 125000; 9
2023-01-09 16:44:18; hka-aqm-am201a;  22.84;  30.70;   420;   512;    73;    10;     2;     0;   -59;   -59;   9.8; drag-lps8-01; 3; 7; 125000; 10
2023-01-09 16:59:26; hka-aqm-am201a;  22.88;  30.60;   419;   539;    66;     9;     3;     8;   -59;   -59;   8.5; drag-lps8-01; 6; 7; 125000; 11
2023-01-09 17:14:32; hka-aqm-am201a;  22.89;  30.83;   421;   544;    68;    11;     1;     1;  -127;  -127;  -8.0; drag-outd-01; 2; 7; 125000; 12
2023-01-09 17:29:38; hka-aqm-am201a;  22.86;  30.77;   421;   550;    68;    11;     1;     0;   -59;   -59;   8.0; drag-lps8-01; 1; 7; 125000; 13
2023-01-09 17:44:44; hka-aqm-am201a;  22.88;  30.67;   419;   567;    66;     9;     3;     8;   -59;   -59;   9.2; drag-lps8-01; 4; 7; 125000; 14
2023-01-09 17:59:51; hka-aqm-am201a;  22.88;  30.77;   428;   552;    66;     9;     1;     0;  -127;  -127;  -8.0; drag-outd-01; 0; 7; 125000; 15
2023-01-09 18:14:57; hka-aqm-am201a;  22.88;  31.17;   421;   574;    66;     9;     0;     0;   -60;   -60;   7.0; drag-lps8-01; 5; 7; 125000; 16
2023-01-09 18:30:05; hka-aqm-am201a;  22.91;  31.41;   411;   620;    66;     9;     3;     8;   -61;   -61;   8.5; drag-lps8-01; 7; 7; 125000; 17
2023-01-09 18:45:11; hka-aqm-am201a;  22.82;  31.71;   419;   613;    66;     9;     1;     0;   -60;   -60;   9.5; drag-lps8-01; 4; 7; 125000; 18
2023-01-09 19:00:18; hka-aqm-am201a;  22.89;  31.51;   410;   634;    57;     9;     1;     0;   -58;   -58;   9.5; drag-lps8-01; 1; 7; 125000; 19
2023-01-09 19:15:25; hka-aqm-am201a;  22.83;  31.51;   406;   581;    55;     8;     3;     8;   -60;   -60;  10.0; drag-lps8-01; 3; 7; 125000; 20
2023-01-09 19:30:38; hka-aqm-am201a;  22.88;  31.44;   406;   607;    56;     8;     1;     0;   -61;   -61;   9.5; drag-lps8-01; 0; 7; 125000; 22
2023-01-09 19:45:45; hka-aqm-am201a;  22.85;  31.37;   408;   704;    55;     7;     3;     8;   -56;   -56;   9.0; drag-lps8-01; 6; 7; 125000; 23
2023-01-09 20:00:51; hka-aqm-am201a;  22.82;  31.51;   409;   672;    55;     7;     2;     0;   -60;   -60;   9.8; drag-lps8-01; 0; 7; 125000; 24
2023-01-09 20:15:57; hka-aqm-am201a;  22.75;  31.64;   409;   653;    55;     7;     0;     0;   -59;   -59;   7.0; drag-lps8-01; 5; 7; 125000; 25
2023-01-09 20:31:05; hka-aqm-am201a;  22.73;  31.84;   402;   663;    55;     7;     3;     8;   -60;   -60;   9.2; drag-lps8-01; 3; 7; 125000; 26
2023-01-09 20:46:11; hka-aqm-am201a;  22.70;  32.05;   407;   651;    55;     7;     1;     0;  -125;  -125;  -6.0; drag-outd-01; 2; 7; 125000; 27
2023-01-09 21:01:18; hka-aqm-am201a;  22.65;  32.18;   405;   674;    55;     7;     1;     0;   -59;   -59;   8.5; drag-lps8-01; 7; 7; 125000; 28
2023-01-09 21:16:24; hka-aqm-am201a;  22.64;  31.98;   405;   679;    55;     8;     3;     8;  -125;  -125;  -7.2; drag-outd-01; 1; 7; 125000; 29
2023-01-09 21:31:31; hka-aqm-am201a;  22.63;  31.91;   405;   645;    55;     7;     2;     0;   -59;   -59;  10.0; drag-lps8-01; 6; 7; 125000; 30
2023-01-09 21:46:37; hka-aqm-am201a;  22.58;  31.78;   413;   645;    55;     7;     0;     0;   -57;   -57;   9.2; drag-lps8-01; 4; 7; 125000; 31
2023-01-09 22:01:44; hka-aqm-am201a;  22.59;  31.71;   407;   643;    55;     7;     3;     8;   -56;   -56;   8.8; drag-lps8-01; 6; 7; 125000; 32
2023-01-09 22:16:50; hka-aqm-am201a;  22.56;  31.71;   406;   621;    55;     7;     1;     0;   -57;   -57;   8.8; drag-lps8-01; 4; 7; 125000; 33
2023-01-09 22:31:56; hka-aqm-am201a;  22.52;  31.64;   405;   630;    55;     7;     0;     0;   -59;   -59;   7.2; drag-lps8-01; 2; 7; 125000; 34
2023-01-09 22:47:05; hka-aqm-am201a;  22.52;  31.24;   405;   621;    55;     7;     1;     0;   -57;   -57;   8.5; drag-lps8-01; 3; 7; 125000; 35
2023-01-09 23:02:12; hka-aqm-am201a;  22.45;  30.63;   408;   622;    55;     7;     1;     0;   -59;   -59;   8.8; drag-lps8-01; 1; 7; 125000; 36
2023-01-09 23:17:18; hka-aqm-am201a;  22.43;  30.26;   402;   612;    57;    10;     2;     0;   -57;   -57;   7.2; drag-lps8-01; 5; 7; 125000; 37
2023-01-09 23:32:24; hka-aqm-am201a;  22.43;  30.26;   403;   558;    55;     7;     3;     8;   -59;   -59;   8.5; drag-lps8-01; 0; 7; 125000; 38
2023-01-09 23:47:31; hka-aqm-am201a;  22.43;  30.33;   412;   640;    55;     7;     3;     8;   -60;   -60;   9.5; drag-lps8-01; 7; 7; 125000; 39
