# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-09 14:41:13; hka-aqm-am004;  21.48;  35.06;   450;   450;    95;    12;     2;     5;   -76;   -76;   8.8; drag-lps8-01; 0; 7; 125000; 2
2023-01-09 14:56:19; hka-aqm-am004;  22.18;  33.32;   442;   459;    93;    11;     0;     3;   -67;   -67;   8.2; drag-lps8-01; 4; 7; 125000; 3
2023-01-09 15:11:26; hka-aqm-am004;  22.59;  32.45;   455;   474;    94;    13;     3;     8;   -67;   -67;   9.0; drag-lps8-01; 1; 7; 125000; 4
2023-01-09 15:26:33; hka-aqm-am004;  22.84;  31.58;   437;   481;    95;    13;     1;     5;   -71;   -71;   7.0; drag-lps8-01; 5; 7; 125000; 5
2023-01-09 15:41:39; hka-aqm-am004;  22.93;  30.77;   441;   469;    93;    11;     2;     4;   -77;   -77;   8.8; drag-lps8-01; 7; 7; 125000; 6
2023-01-09 15:56:46; hka-aqm-am004;  22.96;  30.60;   440;   492;    94;    12;     3;     8;   -71;   -71;  10.0; drag-lps8-01; 6; 7; 125000; 7
2023-01-09 16:11:53; hka-aqm-am004;  23.04;  30.70;   429;   519;    97;    12;     1;     4;   -64;   -64;   6.0; drag-lps8-01; 2; 7; 125000; 8
2023-01-09 16:26:59; hka-aqm-am004;  23.03;  30.60;   426;   622;    99;    14;     1;     3;   -63;   -63;   8.0; drag-lps8-01; 3; 7; 125000; 9
2023-01-09 16:42:06; hka-aqm-am004;  23.02;  30.43;   425;   546;    96;    12;     3;     8;   -59;   -59;   7.2; drag-lps8-01; 5; 7; 125000; 10
2023-01-09 16:57:13; hka-aqm-am004;  23.08;  30.29;   420;   552;    92;    11;     2;     0;   -67;   -67;   9.2; drag-lps8-01; 6; 7; 125000; 11
2023-01-09 17:12:19; hka-aqm-am004;  23.06;  30.53;   424;   545;    92;    11;     1;     1;   -66;   -66;   9.0; drag-lps8-01; 7; 7; 125000; 12
2023-01-09 17:42:33; hka-aqm-am004;  23.05;  30.36;   422;   574;    92;    11;     1;     1;   -69;   -69;   7.0; drag-lps8-01; 2; 7; 125000; 14
2023-01-09 17:57:39; hka-aqm-am004;  23.08;  30.43;   417;   554;    92;    11;     0;     0;   -65;   -65;   9.8; drag-lps8-01; 4; 7; 125000; 15
2023-01-09 18:12:47; hka-aqm-am004;  23.05;  30.80;   430;   592;    92;    11;     3;     8;   -69;   -69;   8.2; drag-lps8-01; 3; 7; 125000; 16
2023-01-09 18:27:53; hka-aqm-am004;  23.06;  31.04;   416;   621;    92;    11;     1;     0;   -67;   -67;   8.0; drag-lps8-01; 1; 7; 125000; 17
2023-01-09 18:42:59; hka-aqm-am004;  23.06;  31.31;   424;   609;    95;    13;     2;     0;  -123;  -123;  -4.8; drag-outd-01; 6; 7; 125000; 18
2023-01-09 18:58:07; hka-aqm-am004;  23.07;  31.17;   417;   608;    84;    12;     3;     8;  -128;  -128;  -7.5; drag-outd-01; 2; 7; 125000; 19
2023-01-09 19:13:13; hka-aqm-am004;  23.09;  31.14;   416;   576;    80;    10;     0;     0;   -67;   -67;  10.2; drag-lps8-01; 0; 7; 125000; 20
2023-01-09 19:28:26; hka-aqm-am004;  23.00;  31.24;   408;   602;    80;    10;     3;     8;   -65;   -65;   9.2; drag-lps8-01; 3; 7; 125000; 22
2023-01-09 19:43:32; hka-aqm-am004;  22.96;  31.17;   410;   549;    82;    12;     0;     0;   -63;   -63;  10.2; drag-lps8-01; 4; 7; 125000; 23
