# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-06-07 00:13:17; hka-aqm-am003a;  26.80;  32.65;   460;  1333;     5;     0;     1;     0;  -126;  -126;  -7.0; drag-lps8-03; 4; 7; 125000; 1939
2023-06-07 00:43:30; hka-aqm-am003a;  26.60;  32.99;   455;  1279;     5;     1;     3;    20;  -129;  -129;  -9.0; drag-lps8-05; 0; 7; 125000; 1941
2023-06-07 01:13:45; hka-aqm-am003a;  26.46;  33.22;   450;  1233;     6;     1;     3;    20;  -125;  -125;  -6.2; drag-lps8-03; 7; 7; 125000; 1943
2023-06-07 01:28:51; hka-aqm-am003a;  26.38;  33.39;   447;  1221;     5;     1;     3;    20;  -125;  -125;  -9.2; drag-lps8-05; 2; 7; 125000; 1944
2023-06-07 01:43:57; hka-aqm-am003a;  26.29;  33.55;   457;  1198;     5;     0;     1;     0;  -125;  -125;  -5.8; drag-lps8-03; 1; 7; 125000; 1945
2023-06-07 01:59:04; hka-aqm-am003a;  26.26;  33.66;   447;  1178;     5;     1;     3;    20;  -128;  -128;  -8.5; drag-lps8-03; 4; 7; 125000; 1946
2023-06-07 02:14:10; hka-aqm-am003a;  26.16;  33.82;   453;  1164;     5;     0;     3;    20;  -122;  -122;  -2.5; drag-lps8-03; 5; 7; 125000; 1947
2023-06-07 02:29:16; hka-aqm-am003a;  26.11;  33.99;   444;  1149;     5;     0;     2;     0;  -118;  -118;  -3.5; drag-lps8-03; 3; 7; 125000; 1948
2023-06-07 02:44:25; hka-aqm-am003a;  26.04;  34.26;   446;  1126;     5;     0;     3;    20;  -114;  -114;   2.5; drag-lps8-03; 5; 7; 125000; 1949
2023-06-07 02:59:31; hka-aqm-am003a;  25.95;  34.32;   440;  1120;     5;     0;     3;    20;  -124;  -124;  -4.5; drag-lps8-03; 0; 7; 125000; 1950
2023-06-07 03:29:44; hka-aqm-am003a;  25.81;  34.76;   438;  1081;     5;     0;     3;    20;  -123;  -123;  -5.8; drag-lps8-03; 1; 7; 125000; 1952
2023-06-07 03:44:57; hka-aqm-am003a;  25.75;  34.86;   440;  1154;     5;     0;     1;     0;  -124;  -124;  -5.8; drag-lps8-03; 4; 7; 125000; 1954
2023-06-07 04:00:10; hka-aqm-am003a;  25.71;  34.99;   444;  1047;     5;     0;     3;    20;  -125;  -125;  -5.8; drag-lps8-03; 2; 7; 125000; 1955
2023-06-07 04:15:24; hka-aqm-am003a;  25.65;  35.09;   439;  1044;     5;     0;     3;    20;  -128;  -128;  -8.8; drag-lps8-03; 3; 7; 125000; 1956
